,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WRank,WSchool,WTeam_Name,WConference,WWinsKP,WLossesKP,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LRank,LSchool,LTeam_Name,LConference,LWinsKP,LLossesKP,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank,WinsKP,LossesKP,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
1787,2016_1211_1438,0.5,1211,1438,2016,12.75,25,7,0.4853737811,0.37613293049999996,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,2.0530303,-1,0,-0.0017174409,-0.028775045,0.0058364302,7.49621212,-0.45833333,1.949810606,-0.484848485,0.060606060999999996,1.23011364,30,Gonzaga,gonzaga,WCC,20,6,,0.8492,112.0,35,96.3,48,68.3,213,-0.037000000000000005,265,0.5376,120,105.1,90,103.7,176,0.6406,37,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,28,0,1,-0.08930000000000005,-5.099999999999994,23,3.8999999999999915,39,6.5,-138,-0.0010000000000000009,3,-0.1726000000000001,111,-2.9000000000000057,77,3.799999999999997,164,0.038999999999999924,-31
1788,2016_1214_1438,0.5,1214,1438,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-9.796969699999998,-6,3,-0.06911612730000001,-0.09601561980000001,-0.0997887525,9.42121212,-2.06666666,4.4727272760000005,-0.251515152,0.727272728,4.10303031,234,Hampton,hampton,MEAC,14,9,,0.3534,96.2,304,101.4,131,72.1,52,0.129,7,0.3595,318,101.0,309,106.2,315,0.5705,97,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,232,-6,4,-0.5851,-20.89999999999999,292,9.0,122,10.299999999999997,-299,0.165,-255,-0.35070000000000007,309,-7.0,296,6.299999999999997,303,-0.031100000000000017,29
1789,2016_1218_1438,0.5,1218,1438,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,0.1030303,-1,-2,-0.0278232173,-0.077039123,-0.06775781110000001,5.48787879,1.3,3.7727272760000004,2.248484848,0.9606060609999999,4.10303031,52,Hawaii,hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,50,0,-2,-0.14439999999999997,-10.699999999999989,111,2.1999999999999886,14,9.700000000000003,-282,0.036000000000000004,-90,-0.34340000000000004,302,-7.599999999999994,311,5.299999999999997,255,-0.30060000000000003,275
1790,2016_1221_1438,0.5,1221,1438,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-15.03030303,-12,12,-0.0742060679,-0.0775848132,-0.061435717,-1.75757576,-0.42424242,1.575757576,0.96969697,-0.424242424,0.45454546,320,Holy Cross,holy cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,318,-10,9,-0.7682,-21.89999999999999,300,16.799999999999997,275,3.6000000000000085,-23,0.111,-229,-0.37490000000000007,328,-7.200000000000003,302,7.0,329,-0.21690000000000004,234
1791,2016_1231_1438,0.5,1231,1438,2016,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,2.6780303,-1,0,0.0139817394,0.0097901872,-0.030954925699999997,5.49621212,1.63541667,4.262310606000001,1.452651515,1.0293560609999999,1.82386364,21,Indiana,indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,19,0,1,-0.06020000000000003,-1.0,2,5.3999999999999915,54,8.400000000000006,-235,0.029000000000000005,-68,-0.12390000000000001,74,-2.0,46,3.0,111,-0.1713,194
1792,2016_1233_1438,0.5,1233,1438,2016,5.9375,22,10,0.45608628659999995,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-4.7594697,-4,3,-0.0310049354,-0.032814952200000004,-0.0415020481,5.02746212,2.51041667,3.3873106060000002,2.077651515,1.1856060609999999,3.07386364,120,Iona,iona,MAAC,14,10,,0.6124,107.7,96,103.5,172,73.1,31,-0.042,275,0.4578,208,102.0,262,103.5,162,0.6448,34,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,118,-6,5,-0.32609999999999995,-9.399999999999991,84,11.099999999999994,163,11.299999999999997,-320,-0.005999999999999998,13,-0.25240000000000007,199,-6.0,249,3.5999999999999943,150,0.043200000000000016,-34
1793,2016_1234_1438,0.5,1234,1438,2016,9.387096774,21,10,0.45047418340000006,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-1.309872926,-5,3,-0.0366170386,-0.0225991299,-0.0347393987,6.50830889,1.66666667,1.025415446,1.321603128,1.899315738,-0.10557184,4,Iowa,iowa,B10,20,5,,0.9269,118.5,7,95.0,29,69.9,130,-0.048,286,0.674,24,107.6,17,101.0,47,0.5531,128,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,2,0,0,-0.011600000000000055,1.4000000000000057,-5,2.5999999999999943,20,8.100000000000009,-221,-0.011999999999999997,24,-0.03620000000000001,15,-0.4000000000000057,4,1.0999999999999943,35,-0.04849999999999999,60
1794,2016_1235_1438,0.5,1235,1438,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-3.8219697,-5,4,0.014416315700000001,-0.0247071147,-0.0478679025,4.18371212,2.19791667,2.168560606,0.671401515,1.2793560609999999,-0.83238636,15,Iowa St.,iowa st.,B12,18,7,,0.8969,119.5,4,99.0,77,72.4,45,-0.055,298,0.7126,7,106.9,38,98.7,1,0.5266,156,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,13,-2,2,-0.04159999999999997,2.4000000000000057,-8,6.599999999999994,68,10.600000000000009,-306,-0.018999999999999996,36,0.0023999999999999577,-2,-1.0999999999999943,25,-1.2000000000000028,-11,-0.07500000000000007,88
1795,2016_1242_1438,0.5,1242,1438,2016,12.696969699999999,29,4,0.4886901631,0.42204724409999994,0.7061994609000001,37.33333333,15.45454545,12.54545455,6.757575758,4.0,18.90909091,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,2.0,3,-3,0.0015989410999999998,0.0171392686,-0.04778284,5.45454545,1.12121212,3.1515151560000003,1.2727272729999999,1.0606060609999999,2.54545455,5,Kansas,kansas,B12,21,4,,0.9263,117.9,10,94.6,25,70.0,125,0.05,69,0.7172,5,107.1,30,98.8,3,0.5407,149,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,3,1,-1,-0.012199999999999989,0.8000000000000114,-2,2.1999999999999886,16,8.200000000000003,-226,0.08600000000000001,-193,0.006999999999999895,-4,-0.9000000000000057,17,-1.1000000000000085,-9,-0.060900000000000065,81
1796,2016_1246_1438,0.5,1246,1438,2016,11.41176471,26,8,0.47856086740000003,0.3704866562,0.6833976834000001,38.58823529,14.41176471,11.0,5.617647058999999,5.647058824,20.47058824,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,0.71479501,0,1,-0.0085303546,-0.0344213193,-0.0705846175,6.70944741,0.07843138,1.606060606,0.132798574,2.707664885,4.10695188,9,Kentucky,kentucky,SEC,19,6,,0.9177,117.9,9,95.6,37,68.5,196,-0.040999999999999995,274,0.6693,27,106.6,43,100.2,21,0.6205,57,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,7,-1,1,-0.02080000000000004,0.8000000000000114,-3,3.1999999999999886,28,6.700000000000003,-155,-0.0049999999999999906,12,-0.04090000000000005,18,-1.4000000000000057,30,0.29999999999999716,9,0.018900000000000028,-11
1797,2016_1268_1438,0.5,1268,1438,2016,9.125,24,8,0.4854035489,0.37575757579999997,0.7604501607999999,35.375,14.0625,12.84375,5.75,5.375,16.625,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-1.5719697,-2,1,-0.0016876731,-0.029150399700000003,0.0064678599,3.49621212,-0.27083333,3.4498106060000002,0.265151515,2.435606061,0.26136364,13,Maryland,maryland,B10,22,4,,0.8987,112.4,32,93.0,11,68.0,230,0.036000000000000004,94,0.6505,45,106.2,51,100.6,34,0.5004,191,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,11,2,-1,-0.03979999999999995,-4.699999999999989,20,0.5999999999999943,2,6.200000000000003,-121,0.07200000000000001,-168,-0.059700000000000086,36,-1.7999999999999972,38,0.6999999999999886,22,-0.10120000000000007,123
1798,2016_1274_1438,0.5,1274,1438,2016,8.8125,25,7,0.4766514806,0.3656093489,0.7507122506999999,34.75,12.8125,10.65625,6.0625,3.625,16.5625,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-1.8844697,-1,0,-0.0104397414,-0.039298626600000004,-0.0032700502,2.87121212,-1.52083333,1.262310606,0.577651515,0.685606061,0.19886364,12,Miami FL,miami fl,ACC,20,4,,0.9015,115.3,19,95.1,30,68.0,234,0.035,97,0.6828,21,108.5,5,101.5,66,0.5477,139,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,10,0,-1,-0.03700000000000003,-1.7999999999999972,7,2.6999999999999886,21,6.200000000000003,-117,0.07100000000000001,-165,-0.02740000000000009,12,0.5,-8,1.5999999999999943,54,-0.05390000000000006,71
1799,2016_1276_1438,0.5,1276,1438,2016,6.242424242,21,12,0.4647812166,0.38415366149999997,0.7392120075,32.03030303,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-4.454545458,-5,5,-0.0223100054,-0.020754314,-0.0147702934,0.15151515,0.63636364,0.333333333,-0.060606060999999996,-0.848484848,-0.69696969,48,Michigan,michigan,B10,19,7,,0.8111,115.8,15,102.1,146,66.3,305,0.048,74,0.6162,65,105.9,64,101.6,71,0.4782,215,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,46,-1,2,-0.12739999999999996,-1.2999999999999972,3,9.699999999999989,137,4.5,-46,0.084,-188,-0.09400000000000008,56,-2.0999999999999943,51,1.6999999999999886,59,-0.12340000000000001,147
1800,2016_1277_1438,0.5,1277,1438,2016,16.38235294,29,5,0.4836956522,0.43356643359999997,0.7302631579000001,41.85294118,20.55882353,11.79411765,4.4117647060000005,5.147058824,19.08823529,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,5.68538324,3,-2,-0.0033955698,0.0286584581,-0.023719142999999998,9.974153300000001,6.2254902,2.400178256,-1.073083779,2.207664885,2.72459893,3,Michigan St.,michigan st.,B10,21,5,,0.9355,119.8,3,94.9,28,68.1,222,-0.022000000000000002,230,0.6412,53,105.8,66,100.6,35,0.4752,219,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,1,1,0,-0.0030000000000000027,2.700000000000003,-9,2.5,19,6.299999999999997,-129,0.014000000000000002,-32,-0.06900000000000006,44,-2.200000000000003,53,0.6999999999999886,23,-0.1264,151
1801,2016_1292_1438,0.5,1292,1438,2016,4.096774194,22,9,0.44885410840000006,0.3887147335,0.607198748,36.80645161,13.03225806,11.93548387,6.258064516,3.483870968,20.451612899999997,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-6.600195506,-4,2,-0.0382371136,-0.016193242,-0.1467835529,4.92766373,-1.30107527,2.541544476,0.7732160309999999,0.544477029,4.08797654,125,Middle Tennessee,middle tennessee,CUSA,18,7,,0.5897,101.0,220,97.9,64,69.2,169,0.057,60,0.4536,219,103.2,189,104.9,246,0.5579999999999999,122,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,123,-2,2,-0.3488,-16.099999999999994,208,5.5,55,7.400000000000006,-182,0.093,-202,-0.25660000000000005,210,-4.799999999999997,176,5.0,234,-0.04360000000000008,54
1802,2016_1314_1438,0.5,1314,1438,2016,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,2.00891265,2,-1,-0.0083532247,-0.091014322,-0.016393648400000002,9.09180036,3.78431373,1.517825316,1.3975044559999998,1.4429590019999998,1.54812835,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,5,1,-1,-0.016000000000000014,1.7000000000000028,-7,3.3999999999999915,31,11.100000000000009,-314,-0.008999999999999994,16,-0.05570000000000008,31,-1.0999999999999943,24,1.1999999999999886,41,-0.027100000000000013,24
1803,2016_1320_1438,0.5,1320,1438,2016,4.6363636360000005,21,12,0.4543311727,0.37186629530000004,0.7540394973000001,29.696969699999997,11.84848485,9.696969697,5.7878787879999996,2.636363636,15.33333333,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-6.060606064,-5,5,-0.0327600493,-0.0330416802,5.720000000000001e-05,-2.18181818,-2.48484848,0.303030303,0.303030303,-0.303030303,-1.03030303,98,Northern Iowa,northern iowa,MVC,16,11,,0.679,106.8,111,100.1,101,63.6,345,-0.022000000000000002,227,0.5724,89,104.4,124,101.8,74,0.667,23,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,96,-4,6,-0.25949999999999995,-10.299999999999997,99,7.699999999999989,92,1.8000000000000043,-6,0.014000000000000002,-35,-0.13780000000000003,80,-3.5999999999999943,111,1.8999999999999915,62,0.06540000000000001,-45
1804,2016_1323_1438,0.5,1323,1438,2016,5.125,21,11,0.47125813450000004,0.3689167975,0.7352941176000001,36.0625,13.46875,9.71875,5.59375,3.90625,15.5,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-5.5719697,-5,4,-0.0158330875,-0.035991178,-0.0186881833,4.18371212,-0.86458333,0.324810606,0.108901515,0.966856061,-0.86363636,25,Notre Dame,notre dame,ACC,18,7,,0.8661,125.2,1,106.4,231,66.4,301,-0.006,189,0.6673,30,107.1,28,100.8,43,0.5161,173,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,23,-2,2,-0.07240000000000002,8.100000000000009,-11,14.0,222,4.6000000000000085,-50,0.030000000000000006,-73,-0.04290000000000005,21,-0.9000000000000057,15,0.8999999999999915,31,-0.08550000000000002,105
1805,2016_1328_1438,0.5,1328,1438,2016,9.96875,25,7,0.45850622409999997,0.4260204082,0.7279752705,38.8125,14.53125,12.96875,6.90625,5.25,16.8125,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-0.7282196999999999,-1,0,-0.0285849979,0.0211124327,-0.0260070304,6.93371212,0.19791667,3.5748106060000002,1.421401515,2.310606061,0.44886364,6,Oklahoma,oklahoma,B12,20,4,,0.9226,118.2,8,95.3,33,71.5,66,0.022000000000000002,120,0.7284,3,108.0,12,99.1,6,0.575,91,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,4,0,-1,-0.015900000000000025,1.1000000000000085,-4,2.8999999999999915,24,9.700000000000003,-285,0.05800000000000001,-142,0.018199999999999994,-6,0.0,-1,-0.8000000000000114,-6,-0.026600000000000068,23
1806,2016_1332_1438,0.5,1332,1438,2016,9.151515152,27,6,0.4637159032,0.3505311077,0.7148337596,35.75757576,13.63636364,11.36363636,7.606060606000001,5.818181817999999,18.03030303,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-1.5454545480000002,1,-1,-0.0233753188,-0.0543768678,-0.0391485413,3.87878788,-0.69696969,1.9696969659999999,2.121212121,2.878787879,1.66666667,20,Oregon,oregon,P12,20,6,,0.8809,117.0,13,98.3,68,69.6,147,0.017,131,0.6844,20,105.7,70,98.8,2,0.5213,165,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,18,0,1,-0.057599999999999985,-0.09999999999999432,1,5.8999999999999915,59,7.799999999999997,-204,0.053000000000000005,-131,-0.025800000000000045,11,-2.299999999999997,57,-1.1000000000000085,-10,-0.08030000000000004,97
1807,2016_1333_1438,0.5,1333,1438,2016,1.4333333330000002,18,12,0.4394904459,0.37272727270000006,0.6806853583,34.53333333,13.36666667,11.53333333,7.333333333,3.266666667,20.23333333,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-9.263636367,-8,5,-0.047600776100000006,-0.032180702799999995,-0.0732969426,2.65454545,-0.96666666,2.139393936,1.848484848,0.327272728,3.86969697,71,Oregon St.,oregon st.,P12,15,9,,0.7475,107.2,107,97.5,60,67.9,239,0.055999999999999994,62,0.6956,12,107.4,22,99.9,13,0.5306,155,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,69,-5,4,-0.19099999999999995,-9.899999999999991,95,5.099999999999994,51,6.1000000000000085,-112,0.092,-200,-0.014600000000000057,3,-0.5999999999999943,9,0.0,1,-0.07100000000000006,87
1808,2016_1338_1438,0.5,1338,1438,2016,7.064516128999999,20,11,0.4591893393,0.3513513514,0.7575757576000001,37.61290323,16.77419355,11.67741935,5.032258065,3.451612903,17.48387097,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-3.632453571,-6,4,-0.027901882700000002,-0.0535566241,0.0035934567,5.73411535,2.44086022,2.283479956,-0.45259042,0.512218964,1.12023461,60,Pittsburgh,pittsburgh,ACC,17,7,,0.7836,113.8,23,101.8,138,66.9,282,0.025,117,0.6204,61,107.1,31,102.6,113,0.3404,325,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,58,-3,2,-0.15490000000000004,-3.299999999999997,11,9.399999999999991,129,5.1000000000000085,-69,0.061000000000000006,-145,-0.0898000000000001,52,-0.9000000000000057,18,2.6999999999999886,101,-0.26120000000000004,257
1809,2016_1344_1438,0.5,1344,1438,2016,4.242424242,23,10,0.42198581560000004,0.3209876543,0.7271505376,36.57575758,15.90909091,11.51515152,6.6363636360000005,3.6060606060000002,16.90909091,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-6.454545457999999,-3,3,-0.0651054064,-0.0839203212,-0.026831763300000002,4.6969697,1.57575758,2.121212126,1.151515151,0.666666667,0.54545455,59,Providence,providence,BE,19,7,,0.7853,106.7,114,95.4,34,70.2,118,0.048,76,0.6188,63,105.5,75,101.1,55,0.4291,267,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,57,-1,2,-0.1532,-10.399999999999991,102,3.0,25,8.400000000000006,-233,0.084,-186,-0.09140000000000004,54,-2.5,62,1.1999999999999886,43,-0.17250000000000004,199
1810,2016_1345_1438,0.5,1345,1438,2016,13.14705882,26,8,0.4717171717,0.36842105259999997,0.7424460432,40.82352941,17.58823529,11.94117647,4.2647058819999994,4.647058824,17.17647059,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,2.45008912,0,1,-0.0153740503,-0.0364869229,-0.0115362577,8.94474153,3.25490196,2.547237076,-1.220142603,1.707664885,0.81283423,17,Purdue,purdue,B10,20,6,,0.8905,109.8,68,91.5,7,69.3,161,-0.023,232,0.6213,60,106.5,46,102.0,85,0.4281,270,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,15,0,1,-0.04800000000000004,-7.299999999999997,56,-0.9000000000000057,-2,7.5,-190,0.013000000000000005,-30,-0.08890000000000009,51,-1.5,33,2.0999999999999943,73,-0.17350000000000004,202
1811,2016_1355_1438,0.5,1355,1438,2016,7.032258065,24,7,0.44739819,0.36153846149999996,0.7423398329,37.51612903,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194,10.696969699999999,26,7,0.48709122200000005,0.40490797549999996,0.7539823009000001,31.87878788,14.33333333,9.393939394,5.484848485,2.939393939,16.36363636,-3.664711635,-2,0,-0.039693032,-0.043369514000000005,-0.011642468000000001,5.63734115,-3.04301075,2.3479960859999998,-0.8719452590000001,-0.810361681,3.60410558,70,South Dakota St.,south dakota st.,Sum,20,6,,0.7492,110.1,58,100.1,103,69.8,143,-0.012,208,0.5198,146,103.3,186,102.6,110,0.5783,88,2,Virginia,virginia,ACC,20,5,,0.9385,117.1,12,92.4,9,61.8,351,-0.036000000000000004,262,0.7102,9,108.0,13,99.9,12,0.6016,68,68,0,1,-0.18930000000000002,-7.0,46,7.699999999999989,94,8.0,-208,0.024000000000000004,-54,-0.1904,137,-4.700000000000003,173,2.6999999999999886,98,-0.023299999999999987,20
