Season,Daynum,Wteam,Wscore,Team,Lscore,Wloc,Numot,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg
2011,137,1400,85,1324,81,N,0,13.52941,27,7,0.453858,0.376699,0.645274,40.5,13.47059,11.82353,5.823529,4.911765,17.20588
2011,137,1449,68,1208,65,N,0,13.12121,23,10,0.470865,0.371173,0.667149,39.33333,17.15152,12.36364,6.727273,5.333333,20.27273
2012,134,1140,78,1233,72,N,0,10.77419,23,8,0.465879,0.348185,0.708638,37.90323,17.03226,12.90323,8.322581,4.193548,18.45161
2012,134,1443,59,1290,58,N,0,-2.93939,15,18,0.396825,0.308072,0.692935,35.90909,11.06061,15.0303,5.515152,4.090909,19.81818
2012,135,1378,65,1143,54,N,0,1.5,19,13,0.434615,0.310782,0.709738,33.6875,11.625,13.6875,5.5625,3.5625,15.375
2012,137,1378,58,1396,44,N,0,1.5,19,13,0.434615,0.310782,0.709738,33.6875,11.625,13.6875,5.5625,3.5625,15.375
2012,135,1436,71,1249,59,N,0,6.735294,23,11,0.443087,0.345865,0.741935,35.35294,13.26471,12.35294,6.235294,2.382353,17.32353
2012,136,1124,68,1355,60,N,0,9,26,7,0.465909,0.37691,0.752226,36.0303,14.72727,13.84848,7.636364,4.636364,17.63636
2012,138,1124,80,1160,63,N,0,9,26,7,0.465909,0.37691,0.752226,36.0303,14.72727,13.84848,7.636364,4.636364,17.63636
2012,144,1124,75,1462,70,N,0,9,26,7,0.465909,0.37691,0.752226,36.0303,14.72727,13.84848,7.636364,4.636364,17.63636
2012,136,1160,68,1424,64,N,0,2.71875,21,11,0.439541,0.340996,0.686798,34.8125,11.375,12.5625,5.875,3.25,17.09375
2012,136,1211,77,1452,54,N,0,10.77419,25,6,0.473072,0.375712,0.714844,37.12903,13.74194,13.35484,6.806452,3.290323,15.16129
2012,136,1231,79,1308,66,N,0,11.72727,25,8,0.487209,0.433265,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576
2012,138,1231,63,1433,61,N,0,11.72727,25,8,0.487209,0.433265,0.762195,34.90909,13.42424,12.75758,6.424242,3.363636,17.57576
2012,136,1235,77,1163,64,N,0,6.46875,22,10,0.448957,0.379679,0.6793,36.71875,14.59375,12.53125,5.875,2.8125,16.0625
2012,136,1243,70,1379,64,N,0,7.709677,21,10,0.442529,0.34236,0.66622,37.25806,14.45161,14.48387,6.16129,4.806452,20.12903
2012,136,1246,81,1443,66,N,0,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,138,1246,87,1235,71,N,0,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,144,1246,102,1231,90,N,0,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,146,1246,82,1124,70,N,0,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,152,1246,69,1257,61,N,0,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,154,1246,67,1242,59,N,0,17.67647,32,2,0.482848,0.371429,0.720416,39.11765,13.23529,11.35294,6.323529,8.794118,14.55882
2012,136,1257,69,1172,62,N,0,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.77143,14.65714,9.114286,4.857143,17.85714
2012,138,1257,59,1307,56,N,0,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.77143,14.65714,9.114286,4.857143,17.85714
2012,143,1257,57,1277,44,N,0,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.77143,14.65714,9.114286,4.857143,17.85714
2012,145,1257,72,1196,68,N,0,7.657143,26,9,0.424637,0.310709,0.686062,38.22857,13.77143,14.65714,9.114286,4.857143,17.85714
2012,136,1266,88,1140,68,N,0,9.71875,25,7,0.459123,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875
2012,138,1266,62,1293,53,N,0,9.71875,25,7,0.459123,0.337037,0.720627,35.8125,16.84375,13.25,8.8125,3.5,17.875
2012,136,1293,58,1161,41,N,0,11.85714,27,1,0.475534,0.407045,0.728083,33.25,12.53571,13.96429,8.035714,4.285714,18.21429
2012,136,1307,75,1253,68,N,0,12.90625,26,6,0.458478,0.384977,0.711567,37.59375,16.09375,13.3125,6.84375,3.28125,17.625
2012,136,1326,78,1259,59,N,0,15.70588,27,7,0.483007,0.326087,0.697772,36.94118,14.97059,11.61765,7.205882,3,16.05882
2012,138,1326,73,1211,66,N,0,15.70588,27,7,0.483007,0.326087,0.697772,36.94118,14.97059,11.61765,7.205882,3,16.05882
2012,143,1326,81,1153,66,N,0,15.70588,27,7,0.483007,0.326087,0.697772,36.94118,14.97059,11.61765,7.205882,3,16.05882
2012,145,1326,77,1393,70,N,0,15.70588,27,7,0.483007,0.326087,0.697772,36.94118,14.97059,11.61765,7.205882,3,16.05882
2012,136,1393,72,1421,65,N,0,14.18182,31,2,0.465711,0.345336,0.691318,35.33333,15.81818,10.54545,9.606061,7.090909,15.12121
2012,138,1393,75,1243,59,N,0,14.18182,31,2,0.465711,0.345336,0.691318,35.33333,15.81818,10.54545,9.606061,7.090909,15.12121
2012,143,1393,64,1458,63,N,0,14.18182,31,2,0.465711,0.345336,0.691318,35.33333,15.81818,10.54545,9.606061,7.090909,15.12121
2012,136,1433,62,1455,59,N,0,8.617647,28,6,0.410083,0.337349,0.689415,33.67647,12.23529,11.38235,10.61765,3.705882,18.14706
2012,136,1435,79,1217,70,N,0,7.941176,24,10,0.459267,0.389404,0.697514,34.52941,12.85294,13.17647,5.941176,4,16.02941
2012,136,1458,73,1285,49,N,0,11,24,9,0.42368,0.360632,0.740672,33.78788,11.66667,8.969697,5.212121,3.484848,14.21212
2012,138,1458,60,1435,57,N,0,11,24,9,0.42368,0.360632,0.740672,33.78788,11.66667,8.969697,5.212121,3.484848,14.21212
2012,137,1153,65,1400,59,N,0,7.323529,24,10,0.419911,0.342736,0.64094,36.20588,12.97059,10.58824,8.117647,4.588235,15.14706
2012,139,1153,62,1199,56,N,0,7.323529,24,10,0.419911,0.342736,0.64094,36.20588,12.97059,10.58824,8.117647,4.588235,15.14706
2012,137,1166,58,1104,57,N,0,10.48485,28,5,0.509081,0.424528,0.731742,36.15152,17.90909,12.27273,4.787879,2.30303,17.06061
2012,137,1196,71,1438,45,N,0,10.24242,23,10,0.460644,0.390012,0.712,35.15152,15,10.90909,6.484848,3.272727,15.84848
2012,139,1196,84,1313,50,N,0,10.24242,23,10,0.460644,0.390012,0.712,35.15152,15,10.90909,6.484848,3.272727,15.84848
2012,143,1196,68,1266,58,N,0,10.24242,23,10,0.460644,0.390012,0.712,35.15152,15,10.90909,6.484848,3.272727,15.84848
2012,137,1199,66,1382,63,N,0,7.424242,24,9,0.458242,0.353043,0.703125,36.69697,12.21212,16.27273,7.606061,5.939394,18.75758
2012,137,1207,74,1125,59,N,0,9.333333,22,8,0.458386,0.343096,0.696,36.33333,13.5,12.6,6.233333,4.866667,17.83333
2012,137,1242,65,1178,50,N,0,13.09091,27,6,0.485383,0.358047,0.696237,36.90909,15.60606,13.27273,7.393939,5.636364,17.63636
2012,139,1242,63,1345,60,N,0,13.09091,27,6,0.485383,0.358047,0.696237,36.90909,15.60606,13.27273,7.393939,5.636364,17.63636
2012,144,1242,60,1301,57,N,0,13.09091,27,6,0.485383,0.358047,0.696237,36.90909,15.60606,13.27273,7.393939,5.636364,17.63636
2012,146,1242,80,1314,67,N,0,13.09091,27,6,0.485383,0.358047,0.696237,36.90909,15.60606,13.27273,7.393939,5.636364,17.63636
2012,152,1242,64,1326,62,N,0,13.09091,27,6,0.485383,0.358047,0.696237,36.90909,15.60606,13.27273,7.393939,5.636364,17.63636
2012,137,1250,75,1181,70,N,0,10.21875,25,7,0.445405,0.35479,0.77424,35.5625,13,11.53125,7.8125,2.90625,17.78125
2012,137,1277,89,1254,67,N,0,13.02941,27,7,0.476474,0.365049,0.697642,38,15.32353,13,7.323529,4.382353,17.61765
2012,139,1277,65,1387,61,N,0,13.02941,27,7,0.476474,0.365049,0.697642,38,15.32353,13,7.323529,4.382353,17.61765
2012,137,1301,79,1361,65,N,0,5.352941,22,12,0.462755,0.355469,0.707801,37.17647,15.97059,12.82353,6.911765,4.058824,17.02941
2012,139,1301,66,1207,63,N,0,5.352941,22,12,0.462755,0.355469,0.707801,37.17647,15.97059,12.82353,6.911765,4.058824,17.02941
2012,137,1313,86,1281,84,N,0,2.8125,24,8,0.447899,0.313761,0.656579,36.125,12,14.8125,6.53125,4.75,19.09375
2012,137,1314,77,1436,58,N,0,15.11765,29,5,0.460705,0.33925,0.682088,45.05882,17.44118,11.76471,6.823529,5.588235,14.79412
2012,139,1314,87,1166,73,N,0,15.11765,29,5,0.460705,0.33925,0.682088,45.05882,17.44118,11.76471,6.823529,5.588235,14.79412
2012,144,1314,73,1325,65,N,1,15.11765,29,5,0.460705,0.33925,0.682088,45.05882,17.44118,11.76471,6.823529,5.588235,14.79412
2012,137,1325,65,1276,60,N,0,7.545455,26,7,0.426752,0.333333,0.681159,34.24242,12.93939,13.21212,9.454545,2.69697,19.75758
2012,139,1325,62,1378,56,N,0,7.545455,26,7,0.426752,0.333333,0.681159,34.24242,12.93939,13.21212,9.454545,2.69697,19.75758
2012,137,1345,72,1388,69,N,0,6.181818,21,12,0.4409,0.376912,0.65184,33.0303,13.69697,8.666667,6.545455,3.242424,17.78788
2012,137,1387,61,1272,54,N,0,11.70968,24,7,0.453832,0.368771,0.714777,32.74194,14,11.29032,6.967742,3.032258,16.96774
2012,137,1462,67,1323,63,N,0,3.333333,21,12,0.452758,0.349241,0.692102,36.42424,13.39394,12.72727,6.090909,3.757576,18.84848
2012,139,1462,70,1250,58,N,0,3.333333,21,12,0.452758,0.349241,0.692102,36.42424,13.39394,12.72727,6.090909,3.757576,18.84848
2013,134,1299,73,1251,72,N,0,0.205882,18,16,0.396034,0.301685,0.656168,35.08824,10.91176,15.05882,6.823529,4.529412,19.41176
2013,134,1388,67,1292,54,N,0,11.5625,26,6,0.471719,0.372957,0.730475,36.8125,14.5,11.9375,6.03125,2.96875,17.53125
2013,135,1241,68,1254,55,N,0,0.823529,20,14,0.420187,0.333333,0.700573,32.70588,11.73529,11.17647,7.882353,4.5,17.14706
2013,135,1247,80,1129,71,N,0,6.466667,21,9,0.448316,0.370732,0.73849,31.7,14.36667,11.7,8.066667,3.566667,15.3
2013,137,1247,63,1243,61,N,0,6.466667,21,9,0.448316,0.370732,0.73849,31.7,14.36667,11.7,8.066667,3.566667,15.3
2013,139,1247,76,1279,74,N,0,6.466667,21,9,0.448316,0.370732,0.73849,31.7,14.36667,11.7,8.066667,3.566667,15.3
2013,136,1112,81,1125,64,N,0,9.59375,25,7,0.449747,0.362963,0.747748,36.25,13.84375,13.09375,6.9375,3.90625,16.34375
2013,138,1112,74,1217,51,N,0,9.59375,25,7,0.449747,0.362963,0.747748,36.25,13.84375,13.09375,6.9375,3.90625,16.34375
2013,136,1139,68,1137,56,N,0,4.909091,25,8,0.448609,0.343402,0.688525,36.48485,12.87879,13.27273,5.666667,2.30303,18.06061
2013,136,1143,64,1424,61,N,0,3.16129,20,11,0.446023,0.304136,0.725455,37.19355,14.06452,12.54839,5.774194,4.741935,16.32258
2013,136,1161,84,1281,72,N,0,8.709677,23,8,0.44298,0.334034,0.708609,39.96774,12.83871,10.70968,4.645161,1.806452,17.06452
2013,136,1211,64,1380,58,N,0,17.3125,30,2,0.498574,0.364469,0.711699,37.09375,14.84375,11.15625,7.875,2.78125,15.90625
2013,136,1217,68,1307,62,N,0,4.703704,18,9,0.482677,0.400932,0.723438,29.11111,13.07407,13.66667,7.37037,4.148148,15.11111
2013,136,1257,79,1299,48,N,0,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,138,1257,82,1161,56,N,0,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,144,1257,77,1332,69,N,0,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,146,1257,85,1181,63,N,0,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,152,1257,72,1455,68,N,0,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,154,1257,82,1276,76,N,0,15.58824,29,5,0.445289,0.330551,0.711488,37.5,15,12.67647,10.73529,4.235294,17.73529
2013,136,1266,59,1172,58,N,0,6.258065,23,8,0.466544,0.300683,0.722552,34.96774,14.35484,13.6129,6.741935,3.419355,16.96774
2013,138,1266,74,1139,72,N,0,6.258065,23,8,0.466544,0.300683,0.722552,34.96774,14.35484,13.6129,6.741935,3.419355,16.96774
2013,143,1266,71,1274,61,N,0,6.258065,23,8,0.466544,0.300683,0.722552,34.96774,14.35484,13.6129,6.741935,3.419355,16.96774
2013,136,1272,54,1388,52,N,0,10.70588,30,4,0.47855,0.379061,0.666218,37.79412,17.20588,14.61765,8.970588,6.294118,18.08824
2013,136,1276,71,1355,56,N,0,11.4375,25,7,0.480456,0.375399,0.710227,34.90625,14.125,9.21875,6.03125,2.84375,13.0625
2013,138,1276,78,1433,53,N,0,11.4375,25,7,0.480456,0.375399,0.710227,34.90625,14.125,9.21875,6.03125,2.84375,13.0625
2013,144,1276,87,1242,85,N,1,11.4375,25,7,0.480456,0.375399,0.710227,34.90625,14.125,9.21875,6.03125,2.84375,13.0625
2013,146,1276,79,1196,59,N,0,11.4375,25,7,0.480456,0.375399,0.710227,34.90625,14.125,9.21875,6.03125,2.84375,13.0625
2013,152,1276,61,1393,56,N,0,11.4375,25,7,0.480456,0.375399,0.710227,34.90625,14.125,9.21875,6.03125,2.84375,13.0625
2013,136,1277,65,1434,54,N,0,8.125,24,8,0.460449,0.344156,0.710145,36.46875,13.09375,13.15625,8.0625,3.8125,16
2013,138,1277,70,1272,48,N,0,8.125,24,8,0.460449,0.344156,0.710145,36.46875,13.09375,13.15625,8.0625,3.8125,16
2013,136,1332,68,1329,55,N,0,8.117647,26,8,0.447083,0.322642,0.709934,37.41176,13,14.91176,8.5,4,17.38235
2013,138,1332,74,1387,57,N,0,8.117647,26,8,0.447083,0.322642,0.709934,37.41176,13,14.91176,8.5,4,17.38235
2013,136,1387,64,1308,44,N,0,10.57576,27,6,0.447507,0.347009,0.706037,32.84848,12.87879,11.48485,7.484848,3.151515,17.36364
2013,136,1393,81,1285,34,N,0,11.25714,26,9,0.440039,0.334385,0.675451,38.74286,14.54286,12.62857,8.885714,6.2,16.17143
2013,138,1393,66,1143,60,N,0,11.25714,26,9,0.440039,0.334385,0.675451,38.74286,14.54286,12.62857,8.885714,6.2,16.17143
2013,143,1393,61,1231,50,N,0,11.25714,26,9,0.440039,0.334385,0.675451,38.74286,14.54286,12.62857,8.885714,6.2,16.17143
2013,145,1393,55,1266,39,N,0,11.25714,26,9,0.440039,0.334385,0.675451,38.74286,14.54286,12.62857,8.885714,6.2,16.17143
2013,136,1433,88,1103,42,N,0,12.52941,26,8,0.449057,0.351563,0.701079,34.82353,14.70588,11.82353,11.82353,3.147059,19.91176
2013,136,1455,73,1338,55,N,0,8.735294,26,8,0.443031,0.336842,0.68787,38.44118,13.79412,12.79412,7.470588,4.470588,17.70588
2013,138,1455,76,1211,70,N,0,8.735294,26,8,0.443031,0.336842,0.68787,38.44118,13.79412,12.79412,7.470588,4.470588,17.70588
2013,143,1455,72,1247,58,N,0,8.735294,26,8,0.443031,0.336842,0.68787,38.44118,13.79412,12.79412,7.470588,4.470588,17.70588
2013,145,1455,70,1326,66,N,0,8.735294,26,8,0.443031,0.336842,0.68787,38.44118,13.79412,12.79412,7.470588,4.470588,17.70588
2013,137,1166,67,1153,63,N,0,12.29412,27,7,0.507555,0.420904,0.750416,35.23529,17.17647,12.26471,5,2.588235,16.20588
2013,137,1181,73,1107,61,N,0,12.875,27,5,0.47632,0.405892,0.731602,33.8125,14.6875,10.71875,6.53125,3.78125,17.71875
2013,139,1181,66,1166,50,N,0,12.875,27,5,0.47632,0.405892,0.731602,33.8125,14.6875,10.71875,6.53125,3.78125,17.71875
2013,144,1181,71,1277,61,N,0,12.875,27,5,0.47632,0.405892,0.731602,33.8125,14.6875,10.71875,6.53125,3.78125,17.71875
2013,137,1195,78,1207,68,N,0,5.03125,22,10,0.455978,0.330733,0.670347,36.4375,13.71875,14.65625,8.8125,3.78125,17.59375
2013,139,1195,81,1361,71,N,0,5.03125,22,10,0.455978,0.330733,0.670347,36.4375,13.71875,14.65625,8.8125,3.78125,17.59375
2013,137,1196,79,1322,47,N,0,17.93939,26,7,0.480823,0.380495,0.681298,35.06061,14.81818,11.12121,6.969697,3.30303,14.12121
2013,139,1196,78,1278,64,N,0,17.93939,26,7,0.480823,0.380495,0.681298,35.06061,14.81818,11.12121,6.969697,3.30303,14.12121
2013,144,1196,62,1195,50,N,0,17.93939,26,7,0.480823,0.380495,0.681298,35.06061,14.81818,11.12121,6.969697,3.30303,14.12121
2013,137,1228,57,1160,49,N,0,3.212121,21,12,0.41318,0.322745,0.721943,33.30303,10.15152,11.48485,6.878788,3.909091,18.21212
2013,137,1231,83,1241,62,N,0,17.54545,27,6,0.486294,0.411263,0.744934,38.60606,14.54545,13,7.484848,3.727273,17.09091
2013,139,1231,58,1396,52,N,0,17.54545,27,6,0.486294,0.411263,0.744934,38.60606,14.54545,13,7.484848,3.727273,17.09091
2013,137,1235,76,1323,58,N,0,8.424242,22,11,0.455,0.370159,0.730711,38.72727,15.9697,13.27273,6.515152,2.909091,16.9697
2013,137,1242,64,1443,57,N,0,13.91176,29,5,0.479852,0.367384,0.73262,39.11765,15.64706,13.67647,7.176471,6.617647,16.97059
2013,139,1242,70,1314,58,N,0,13.91176,29,5,0.479852,0.367384,0.73262,39.11765,15.64706,13.67647,7.176471,6.617647,16.97059
2013,137,1274,78,1334,49,N,0,9.242424,27,6,0.459956,0.35828,0.677215,35.75758,11.27273,10.90909,6.333333,4.545455,14.72727
2013,139,1274,63,1228,59,N,0,9.242424,27,6,0.459956,0.35828,0.677215,35.75758,11.27273,10.90909,6.333333,4.545455,14.72727
2013,137,1278,83,1417,63,N,0,6.75,20,12,0.442386,0.326172,0.684647,38.84375,14.78125,13.8125,7.5625,5.71875,17.53125
2013,137,1279,57,1458,46,N,0,10.61765,26,8,0.438389,0.329529,0.683957,38.73529,12.58824,11.35294,8.411765,5.147059,16.94118
2013,137,1314,78,1437,71,N,0,7.060606,23,10,0.438761,0.370031,0.673367,38.84848,17.0303,12.27273,7.969697,3.30303,14.90909
2013,137,1326,95,1233,70,N,0,11.36364,26,7,0.453947,0.35097,0.693419,35.48485,13.33333,10.60606,6.787879,4.30303,15.54545
2013,139,1326,78,1235,75,N,0,11.36364,26,7,0.453947,0.35097,0.693419,35.48485,13.33333,10.60606,6.787879,4.30303,15.54545
2013,143,1326,73,1112,70,N,0,11.36364,26,7,0.453947,0.35097,0.693419,35.48485,13.33333,10.60606,6.787879,4.30303,15.54545
2013,137,1361,70,1328,55,N,0,7.1,20,10,0.432047,0.324176,0.68369,36.66667,12.03333,11.93333,6.566667,4.366667,15.2
2013,137,1396,76,1301,72,N,0,4.65625,23,9,0.429867,0.333811,0.725225,34.4375,14.875,10.96875,8.03125,3.6875,16.40625
2014,134,1107,71,1291,64,N,0,2.1875,18,14,0.439144,0.364269,0.748201,34.5625,11.0625,12.625,5.53125,3.0625,17.25
2014,134,1301,74,1462,59,N,0,1.323529,21,13,0.458654,0.302789,0.661495,34.32353,12.94118,10.41176,4.764706,3.970588,18.70588
2014,135,1142,81,1411,69,N,0,-2.73333,11,19,0.403715,0.335097,0.686679,31.46667,11.36667,8.966667,5.533333,2.666667,18.8
2014,135,1397,78,1234,65,N,1,9.125,20,12,0.442493,0.32963,0.707819,38.75,12.09375,10.875,5.1875,4.71875,17.1875
2014,137,1397,86,1269,67,N,0,9.125,20,12,0.442493,0.32963,0.707819,38.75,12.09375,10.875,5.1875,4.71875,17.1875
2014,139,1397,83,1273,63,N,0,9.125,20,12,0.442493,0.32963,0.707819,38.75,12.09375,10.875,5.1875,4.71875,17.1875
2014,136,1163,89,1386,81,N,1,8.735294,26,8,0.44835,0.3872,0.760504,35.38235,12.58824,11.67647,6.970588,6.205882,18.26471
2014,138,1163,77,1437,65,N,0,8.735294,26,8,0.44835,0.3872,0.760504,35.38235,12.58824,11.67647,6.970588,6.205882,18.26471
2014,144,1163,81,1235,76,N,0,8.735294,26,8,0.44835,0.3872,0.760504,35.38235,12.58824,11.67647,6.970588,6.205882,18.26471
2014,146,1163,60,1277,54,N,0,8.735294,26,8,0.44835,0.3872,0.760504,35.38235,12.58824,11.67647,6.970588,6.205882,18.26471
2014,152,1163,63,1196,53,N,0,8.735294,26,8,0.44835,0.3872,0.760504,35.38235,12.58824,11.67647,6.970588,6.205882,18.26471
2014,154,1163,60,1246,54,N,0,8.735294,26,8,0.44835,0.3872,0.760504,35.38235,12.58824,11.67647,6.970588,6.205882,18.26471
2014,136,1173,60,1326,59,N,0,5.757576,23,10,0.466153,0.378049,0.681333,35.30303,13.06061,12,5.818182,2.606061,20.06061
2014,138,1173,55,1393,53,N,0,5.757576,23,10,0.466153,0.378049,0.681333,35.30303,13.06061,12,5.818182,2.606061,20.06061
2014,143,1173,82,1390,72,N,0,5.757576,23,10,0.466153,0.378049,0.681333,35.30303,13.06061,12,5.818182,2.606061,20.06061
2014,136,1196,67,1107,55,N,0,12.79412,32,2,0.462096,0.368088,0.660668,35.67647,13.35294,11.32353,7.205882,2.852941,16.20588
2014,138,1196,61,1338,45,N,0,12.79412,32,2,0.462096,0.368088,0.660668,35.67647,13.35294,11.32353,7.205882,2.852941,16.20588
2014,143,1196,79,1417,68,N,0,12.79412,32,2,0.462096,0.368088,0.660668,35.67647,13.35294,11.32353,7.205882,2.852941,16.20588
2014,145,1196,62,1173,52,N,0,12.79412,32,2,0.462096,0.368088,0.660668,35.67647,13.35294,11.32353,7.205882,2.852941,16.20588
2014,136,1217,61,1153,57,N,0,12.13793,25,4,0.467974,0.388889,0.726027,34.13793,14.48276,11.55172,7.448276,4.965517,17.89655
2014,136,1257,71,1264,64,N,0,21.14706,29,5,0.473735,0.371274,0.658711,37.88235,15.67647,10.29412,10.11765,4.617647,19.5
2014,138,1257,66,1387,51,N,0,21.14706,29,5,0.473735,0.371274,0.658711,37.88235,15.67647,10.29412,10.11765,4.617647,19.5
2014,136,1276,57,1459,40,N,0,9.030303,25,8,0.475788,0.393812,0.761381,31.78788,14.21212,9.393939,5.121212,2.515152,14.54545
2014,138,1276,79,1400,65,N,0,9.030303,25,8,0.475788,0.393812,0.761381,31.78788,14.21212,9.393939,5.121212,2.515152,14.54545
2014,144,1276,73,1397,71,N,0,9.030303,25,8,0.475788,0.393812,0.761381,31.78788,14.21212,9.393939,5.121212,2.515152,14.54545
2014,136,1277,93,1174,78,N,0,10.61765,26,8,0.474654,0.391429,0.69313,37.05882,17,11.44118,6.941176,4.823529,18.88235
2014,138,1277,80,1217,73,N,0,10.61765,26,8,0.474654,0.391429,0.69313,37.05882,17,11.44118,6.941176,4.823529,18.88235
2014,144,1277,61,1438,59,N,0,10.61765,26,8,0.474654,0.391429,0.69313,37.05882,17,11.44118,6.941176,4.823529,18.88235
2014,136,1295,80,1328,75,N,1,7.285714,22,6,0.503043,0.349127,0.753647,32.03571,11.5,9.928571,6.142857,4.285714,18.28571
2014,136,1332,87,1140,68,N,0,7.84375,23,9,0.467983,0.392126,0.766169,34.28125,14.4375,11.65625,7.9375,3.375,21.25
2014,136,1338,77,1160,48,N,0,10.11765,25,9,0.461245,0.356415,0.710558,36.08824,15.61765,10.55882,7,3,17.5
2014,136,1361,73,1308,69,N,1,10.51613,27,4,0.42516,0.339492,0.664073,36.80645,9.354839,9.774194,7.451613,4.967742,16.64516
2014,138,1361,63,1295,44,N,0,10.51613,27,4,0.42516,0.339492,0.664073,36.80645,9.354839,9.774194,7.451613,4.967742,16.64516
2014,136,1387,83,1301,80,N,1,8.258065,25,6,0.44451,0.320072,0.710756,35.67742,14.09677,12.6129,7.387097,4.225806,17.29032
2014,136,1393,77,1444,53,N,0,8.65625,27,5,0.437003,0.334728,0.703216,35.25,11.9375,8.90625,8.03125,4.9375,15.90625
2014,136,1400,87,1113,85,N,0,4.090909,23,10,0.430886,0.324376,0.663972,41.75758,12.75758,12.36364,5.757576,6,19.06061
2014,136,1437,73,1454,53,N,0,11.9375,28,4,0.459309,0.360799,0.712871,37.09375,15.625,11.84375,6.9375,4.03125,19.71875
2014,136,1458,75,1110,35,N,0,8.969697,26,7,0.45788,0.373178,0.744156,33.18182,12.12121,8.060606,5,3.515152,14.93939
2014,138,1458,85,1332,77,N,0,8.969697,26,7,0.45788,0.373178,0.744156,33.18182,12.12121,8.060606,5,3.515152,14.93939
2014,143,1458,69,1124,52,N,0,8.969697,26,7,0.45788,0.373178,0.744156,33.18182,12.12121,8.060606,5,3.515152,14.93939
2014,145,1458,64,1112,63,N,1,8.969697,26,7,0.45788,0.373178,0.744156,33.18182,12.12121,8.060606,5,3.515152,14.93939
2014,137,1112,68,1451,59,N,0,14.91176,30,4,0.468487,0.356436,0.654912,38.88235,15.08824,10.44118,5.882353,4.235294,16.44118
2014,139,1112,84,1211,61,N,0,14.91176,30,4,0.468487,0.356436,0.654912,38.88235,15.08824,10.44118,5.882353,4.235294,16.44118
2014,143,1112,70,1361,64,N,0,14.91176,30,4,0.468487,0.356436,0.654912,38.88235,15.08824,10.44118,5.882353,4.235294,16.44118
2014,137,1124,74,1304,60,N,0,5.393939,22,11,0.448126,0.384252,0.672886,38.24242,14.51515,11.78788,5.090909,5.666667,17.54545
2014,139,1124,85,1166,55,N,0,5.393939,22,11,0.448126,0.384252,0.672886,38.24242,14.51515,11.78788,5.090909,5.666667,17.54545
2014,137,1166,76,1418,66,N,0,12.12121,26,7,0.4989,0.421182,0.751603,34.36364,17.72727,9.939394,4.090909,1.393939,17.63636
2014,137,1211,85,1329,77,N,0,11.27273,27,6,0.49024,0.387372,0.710165,35.87879,14.48485,11.24242,6.69697,3.909091,18.09091
2014,137,1235,93,1300,75,N,0,8.969697,26,7,0.471449,0.350832,0.694226,38.78788,18.54545,10.54545,6.030303,2.939394,17.42424
2014,139,1235,85,1314,83,N,0,8.969697,26,7,0.471449,0.350832,0.694226,38.78788,18.54545,10.54545,6.030303,2.939394,17.42424
2014,137,1242,80,1184,69,N,0,9.151515,24,9,0.495071,0.345216,0.711086,38.12121,15.12121,13.18182,5.848485,5.666667,21.09091
2014,137,1246,56,1243,49,N,0,9.264706,24,10,0.451239,0.325188,0.682353,41.14706,11.5,12.20588,4.764706,6.235294,19
2014,139,1246,78,1455,76,N,0,9.264706,24,10,0.451239,0.325188,0.682353,41.14706,11.5,12.20588,4.764706,6.235294,19
2014,144,1246,74,1257,69,N,0,9.264706,24,10,0.451239,0.325188,0.682353,41.14706,11.5,12.20588,4.764706,6.235294,19
2014,146,1246,75,1276,72,N,0,9.264706,24,10,0.451239,0.325188,0.682353,41.14706,11.5,12.20588,4.764706,6.235294,19
2014,152,1246,74,1458,73,N,0,9.264706,24,10,0.451239,0.325188,0.682353,41.14706,11.5,12.20588,4.764706,6.235294,19
2014,137,1272,71,1203,66,N,0,6.677419,22,9,0.474863,0.335341,0.652531,37.3871,17,13.3871,8.645161,4.774194,18.03226
