Year,Daynum,WinLoss,team_id,Wscore,Lteam,Lscore,Wloc,Numot,PointDiff,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,Team_Name,Rank,Team,Conference,Wins_y,Losses_y,Seed,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
2009,137,0,1428,71,1112,84,N,0,-13,7.5,24,8,0.477315,0.376432,0.786604,34.84375,13.375,13.625,5.03125,4.9375,18.59375,3.75,19,13,0.474566,0.39521,0.734375,33.84375,14.4375,12.59375,5.96875,3.0625,15.625,3.75,5,-5,0.0027489999999999997,-0.018778,0.052229,1.0,-1.0625,1.03125,-0.9375,1.875,2.96875,utah,29,Utah,MWC,24,10,5.0,0.8511,108.0,69,92.8,19,65.8,198,0.013,137,0.6736,47,106.3,30,99.8,70,0.6713,33
2009,137,0,1396,57,1113,66,N,0,-9,5.575758,22,11,0.445342,0.367347,0.698113,36.93939,15.57576,12.63636,5.575758,4.151515,17.12121,9.484848,24,9,0.481595,0.366255,0.739903,31.33333,15.606060000000001,11.51515,5.909091,2.090909,15.909089999999999,-3.90909,-2,2,-0.036253,0.001092,-0.04179,5.60606,-0.0303,1.12121,-0.333333,2.060606,1.21212,temple,51,Temple,A10,22,12,11.0,0.8075,108.0,67,95.3,48,64.4,260,-0.005,178,0.6672,51,105.4,47,99.2,52,0.6855,25
2009,137,0,1448,69,1156,84,N,0,-15,11.06667,24,6,0.48916099999999996,0.317585,0.7115630000000001,40.96667,13.166670000000002,15.8,8.466667,5.433333,18.76667,5.125,22,10,0.425274,0.30957199999999996,0.7045100000000001,33.65625,13.4375,12.46875,8.59375,3.28125,18.375,5.941669999999999,2,-4,0.063887,0.008013,0.007053,7.31042,-0.27083,3.33125,-0.127083,2.152083,0.39166999999999996,wake forest,27,Wake Forest,ACC,24,7,4.0,0.8585,109.8,46,93.9,31,73.2,11,0.052000000000000005,50,0.6479,54,105.6,44,100.2,88,0.3779,278
2009,137,0,1452,60,1173,68,N,0,-8,10.764710000000001,23,11,0.430129,0.330893,0.695955,38.32353,15.294120000000001,12.02941,6.794117999999999,4.5588239999999995,18.79412,6.0,26,7,0.42795200000000005,0.330909,0.645429,37.9697,14.06061,13.78788,6.3333330000000005,3.5151519999999996,19.0,4.76471,-3,4,0.002177,-1.6e-05,0.050526,0.35383000000000003,1.23351,-1.75847,0.46078500000000006,1.043672,-0.20588,west virginia,11,West Virginia,BE,23,12,6.0,0.9148,113.1,23,92.0,17,65.0,240,-0.068,315,0.7317,10,107.0,11,98.1,16,0.525,121
2009,137,0,1295,74,1242,84,N,0,-10,10.13333,24,6,0.48271899999999995,0.401905,0.742378,35.23333,14.633329999999999,11.7,7.0,3.1333330000000004,16.16667,11.3125,25,7,0.47871800000000003,0.379817,0.727648,38.90625,16.21875,14.59375,6.84375,4.28125,19.28125,-1.17917,-1,-1,0.004001,0.022088,0.014730000000000002,-3.6729199999999995,-1.58542,-2.89375,0.15625,-1.147917,-3.11458,north dakota st.,68,North Dakota St.,Sum,26,7,14.0,0.7509,112.9,24,102.6,183,68.5,81,-0.009000000000000001,189,0.4516,203,101.6,173,103.4,245,0.5482,103
2009,137,0,1429,57,1266,58,N,0,-1,10.45455,29,4,0.497083,0.398876,0.7454270000000001,34.45455,16.27273,11.393939999999999,4.909091,2.515152,15.393939999999999,9.393939,24,9,0.45615900000000004,0.349325,0.720418,35.575759999999995,15.48485,11.727269999999999,8.090909,2.969697,17.84848,1.060611,5,-5,0.040924,0.049551,0.025009,-1.12121,0.78788,-0.33333,-3.181818,-0.454545,-2.45454,utah st.,54,Utah St.,WAC,30,5,11.0,0.7927,114.0,17,101.5,165,61.0,327,0.046,58,0.4729,182,101.7,171,102.6,205,0.4175,242
2009,137,0,1352,62,1277,77,N,0,-15,5.705882,24,10,0.47552799999999995,0.397482,0.7074630000000001,33.32353,15.294120000000001,15.411760000000001,8.617647,3.3529410000000004,19.88235,9.0,26,6,0.45490200000000003,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125,-3.294118,-2,4,0.020626,0.044918,0.021136000000000002,-5.58272,-0.6121300000000001,1.3805100000000001,2.2113970000000003,0.509191,0.8511,robert morris,143,Robert Morris,NEC,24,11,15.0,0.5187,99.9,201,99.3,116,66.6,156,0.055,45,0.35100000000000003,302,99.0,280,104.4,301,0.5347,115
2009,137,0,1165,59,1281,78,N,0,-19,8.241379,20,9,0.472603,0.407895,0.737643,35.310340000000004,15.413789999999999,13.06897,6.758621000000001,3.9310339999999995,18.137929999999997,14.64706,28,6,0.47169799999999995,0.357675,0.668387,36.97059,18.29412,12.35294,10.558819999999999,3.8529410000000004,19.88235,-6.4056809999999995,-8,3,0.0009050000000000001,0.05022,0.069256,-1.66025,-2.88033,0.71603,-3.8001989999999997,0.078093,-1.74442,cornell,114,Cornell,Ivy,21,10,14.0,0.5906,105.9,93,102.6,182,66.3,170,-0.004,170,0.3927,262,98.8,283,102.6,204,0.5057,145
2009,137,0,1397,75,1329,77,N,0,-2,6.121212,21,12,0.45534399999999997,0.31366900000000003,0.673768,39.0303,16.30303,13.36364,6.696969999999999,3.7272730000000003,19.0,6.909091,22,11,0.456967,0.38404,0.743329,35.48485,12.57576,12.42424,7.6666669999999995,2.454545,21.33333,-0.787879,-1,1,-0.001623,-0.070371,-0.069561,3.54545,3.72727,0.9394,-0.9696969999999999,1.272728,-2.33333,tennessee,38,Tennessee,SEC,21,13,9.0,0.8288,113.4,19,98.9,104,68.7,76,-0.032,263,0.7105,25,106.3,28,98.3,22,0.6974,21
2009,137,0,1190,62,1338,72,N,0,-10,7.9375,22,10,0.463555,0.341727,0.71278,37.53125,12.40625,14.0,8.375,3.71875,18.3125,13.54839,27,4,0.482961,0.356877,0.672788,39.548390000000005,17.903229999999997,12.09677,7.1290320000000005,3.8064519999999997,16.451610000000002,-5.61089,-5,6,-0.019406,-0.01515,0.039992,-2.01714,-5.496980000000001,1.90323,1.245968,-0.087702,1.8608900000000002,east tennessee st.,106,East Tennessee St.,ASun,23,11,16.0,0.6322,104.4,114,99.6,122,71.1,24,-0.047,288,0.3916,264,99.5,262,103.4,249,0.4881,168
2009,137,0,1326,72,1373,74,N,2,-2,5.0625,22,10,0.483954,0.37931,0.6996640000000001,30.84375,13.28125,13.09375,5.90625,5.25,14.96875,7.636364,26,7,0.473214,0.335294,0.662107,36.0,15.27273,13.06061,8.848485,4.696969999999999,14.757579999999999,-2.573864,-4,3,0.010740000000000001,0.044016,0.037557,-5.15625,-1.99148,0.033139999999999996,-2.9422349999999997,0.55303,0.21116999999999997,ohio st.,33,Ohio St.,B10,22,11,8.0,0.845,112.0,30,96.7,64,63.3,290,0.042,67,0.7034,30,105.8,40,98.1,18,0.4157,243
2009,137,0,1372,44,1393,59,N,0,-15,6.148148,20,7,0.433759,0.31914899999999996,0.6636569999999999,33.85185,12.44444,11.925930000000001,5.6666669999999995,3.074074,18.407410000000002,8.058824000000001,25,9,0.48753100000000005,0.353566,0.639903,39.558820000000004,18.176470000000002,15.176470000000002,7.647059,5.088235,15.676470000000002,-1.9106759999999998,-5,-2,-0.053772,-0.034417,0.023754,-5.70697,-5.73203,-3.25054,-1.980392,-2.014161,2.7309400000000004,stephen f. austin,92,Stephen F. Austin,Slnd,24,8,14.0,0.6709,95.5,265,89.8,6,63.1,301,0.052000000000000005,51,0.4529,200,101.0,207,102.6,207,0.6155,60
2009,137,0,1130,55,1425,72,N,0,-17,4.484848,22,11,0.445758,0.337061,0.7343529999999999,37.24242,14.848479999999999,13.393939999999999,6.151515,4.363636,17.9697,4.878788,21,12,0.473775,0.328912,0.6657569999999999,35.81818,12.393939999999999,14.0303,6.272727,4.6666669999999995,16.39394,-0.39394,1,-1,-0.028017,0.008149,0.068596,1.42424,2.45454,-0.63636,-0.12121199999999999,-0.303031,1.57576,boston college,70,Boston College,ACC,22,12,7.0,0.7457,111.0,37,101.1,154,66.4,168,0.039,73,0.6306,62,104.9,51,100.1,86,0.3563,295
2009,137,0,1199,59,1458,61,N,1,-2,3.6176470000000003,25,9,0.434783,0.343042,0.722607,35.88235,12.264710000000001,15.676470000000002,8.176471000000001,5.823529,18.823529999999998,5.387097,19,12,0.442259,0.368807,0.723827,31.096770000000003,12.19355,10.12903,4.967741999999999,2.645161,15.80645,-1.76945,6,-3,-0.007476000000000001,-0.025764999999999996,-0.00122,4.78558,0.07116,5.54744,3.208729,3.178368,3.01708,florida st.,31,Florida St.,ACC,25,10,5.0,0.8461,104.6,111,90.2,7,66.8,150,0.066,28,0.7124,24,107.3,8,99.2,50,0.5052,146
2009,137,0,1340,59,1462,77,N,0,-18,5.354839,22,9,0.45226099999999997,0.37831,0.68609,33.6129,15.16129,13.6129,7.548387,2.870968,16.67742,9.96875,25,7,0.463139,0.39927399999999996,0.675031,39.46875,13.46875,15.0,5.375,5.125,18.625,-4.613911,-3,2,-0.010878,-0.020964,0.011059000000000001,-5.85585,1.6925400000000002,-1.3871,2.173387,-2.254032,-1.9475799999999999,portland st.,127,Portland St.,BSky,23,10,13.0,0.5682,107.6,71,105.1,241,65.7,202,0.024,108,0.4224,231,100.5,226,103.3,242,0.5451,108
2010,134,0,1457,44,1115,61,N,0,-17,0.633333,17,13,0.384921,0.264901,0.639423,38.36667,10.8,12.2,8.733333,3.766667,18.96667,-0.28125,17,15,0.41106499999999996,0.303944,0.663438,38.21875,12.53125,16.9375,6.84375,3.4375,22.78125,0.914583,0,-2,-0.026144,-0.039043,-0.024015,0.14792,-1.73125,-4.7375,1.8895830000000002,0.329167,-3.8145800000000003,winthrop,223,Winthrop,BSth,19,14,16.0,0.3415,90.0,319,95.3,56,65.4,261,0.05,57,0.3294,302,97.7,298,104.0,303,0.6622,31
2010,136,0,1358,59,1124,68,N,0,-9,7.571428999999999,21,7,0.466707,0.384969,0.708978,36.42857,19.64286,13.42857,7.535714,2.25,20.57143,10.16129,24,7,0.48363,0.385841,0.733436,38.64516,13.64516,14.0,6.387097,6.935484,18.06452,-2.589861,-3,0,-0.016923,-0.000872,-0.024458,-2.21659,5.9977,-0.57143,1.148617,-4.685484,2.50691,sam houston st.,100,Sam Houston St.,Slnd,25,8,14.0,0.6656,108.2,58,101.9,173,70.4,44,0.052000000000000005,54,0.4405,221,100.8,199,102.9,242,0.6309,48
2010,136,0,1431,59,1139,77,N,0,-18,11.59375,26,6,0.475851,0.346831,0.6721090000000001,36.34375,14.78125,13.15625,8.75,3.71875,19.34375,10.0625,28,4,0.45267700000000005,0.34177199999999996,0.748042,32.84375,12.8125,12.40625,6.84375,2.46875,18.5,1.53125,-2,2,0.023174,0.005059,-0.075933,3.5,1.96875,0.75,1.90625,1.25,0.84375,utep,38,UTEP,CUSA,26,7,12.0,0.8421,105.1,105,90.9,12,69.5,69,0.024,104,0.5344,140,102.1,147,100.9,137,0.3806,287
2010,136,0,1196,92,1140,99,N,2,-7,6.181818,21,12,0.443983,0.313312,0.702454,36.9697,14.06061,12.18182,7.151515,2.727273,14.45455,16.93939,28,5,0.481996,0.415504,0.786003,36.9697,15.78788,11.30303,8.545455,3.4848480000000004,17.36364,-10.757572,-7,7,-0.038013,-0.10219199999999999,-0.083549,0.0,-1.72727,0.87879,-1.39394,-0.757575,-2.90909,florida,48,Florida,SEC,21,13,10.0,0.8166,111.6,28,98.0,91,65.4,259,-0.061,309,0.6452,60,104.2,62,99.0,54,0.4317,231
2010,136,0,1250,74,1242,90,N,0,-16,5.09375,22,10,0.45616999999999996,0.400376,0.715938,36.5,15.125,13.0,6.15625,2.53125,17.90625,17.970589999999998,32,2,0.48843100000000006,0.40894,0.701068,40.52941,17.14706,12.97059,8.411764999999999,6.411765,18.26471,-12.87684,-10,8,-0.032261,-0.008564,0.01487,-4.0294099999999995,-2.0220599999999997,0.029410000000000002,-2.255515,-3.880515,-0.35846,lehigh,182,Lehigh,Pat,22,11,16.0,0.4586,104.4,120,105.9,258,70.2,53,0.018000000000000002,116,0.2884,320,96.6,318,104.5,320,0.3066,335
2010,136,0,1317,62,1243,82,N,0,-20,3.566667,22,8,0.4591,0.330544,0.7178869999999999,36.43333,11.96667,14.766670000000001,4.433333,3.0,18.1,10.25,25,7,0.448478,0.356551,0.664615,39.25,14.625,14.59375,7.46875,4.8125,22.46875,-6.683333,-3,1,0.010622,-0.026007,0.053272,-2.8166700000000002,-2.65833,0.17292000000000002,-3.035417,-1.8125,-4.36875,north texas,179,North Texas,SB,24,9,15.0,0.4703,101.8,162,102.9,195,68.4,114,0.113,8,0.3775,260,99.3,252,103.7,291,0.4779,175
2010,136,0,1190,71,1246,100,N,0,-29,2.636364,19,14,0.434175,0.314126,0.661745,36.33333,10.878789999999999,14.666670000000002,8.272727,3.181818,19.09091,13.97059,32,2,0.47887299999999994,0.34117600000000003,0.678613,41.352940000000004,14.705879999999999,14.5,7.264705999999999,7.235294000000001,16.23529,-11.334226,-13,12,-0.044698,-0.02705,-0.016868,-5.01961,-3.82709,0.16667,1.0080209999999998,-4.053476,2.85562,east tennessee st.,143,East Tennessee St.,ASun,20,15,16.0,0.5568,99.0,200,97.1,75,68.5,113,-0.002,174,0.4779,184,101.0,188,101.8,185,0.7217,11
2010,136,0,1435,65,1293,66,N,0,-1,7.645161,23,8,0.471963,0.36965,0.727494,35.90323,13.16129,13.64516,5.806451999999999,5.096774,19.41935,15.0625,28,4,0.49652399999999997,0.37153400000000003,0.702703,36.25,15.1875,14.5,9.28125,5.40625,17.46875,-7.417339,-5,4,-0.024561000000000003,-0.001884,0.024791,-0.34676999999999997,-2.02621,-0.8548399999999999,-3.4747980000000003,-0.30947600000000003,1.9506,vanderbilt,40,Vanderbilt,SEC,24,9,4.0,0.8367,111.4,30,96.6,70,69.6,66,0.019,115,0.6835,35,105.3,34,98.5,33,0.5313,119
2010,136,0,1285,57,1307,62,N,0,-5,7.275861999999999,20,9,0.48110699999999995,0.397895,0.7215189999999999,32.37931,11.89655,12.13793,6.37931,3.2413790000000002,18.27586,9.575758,29,4,0.440651,0.37464400000000003,0.6766399999999999,38.727270000000004,14.42424,11.21212,6.757575999999999,3.5151519999999996,17.66667,-2.299896,-9,5,0.040456,0.023250999999999997,0.044879,-6.34796,-2.52769,0.92581,-0.378266,-0.273773,0.60919,montana,101,Montana,BSky,22,10,14.0,0.6606,104.4,119,98.5,105,63.4,310,-0.042,279,0.4285,229,102.0,157,104.6,322,0.4426,221
2010,136,0,1424,66,1320,69,N,0,-3,8.78125,24,8,0.46346800000000005,0.330769,0.7207680000000001,33.71875,16.25,11.78125,7.625,3.5,20.21875,9.03125,28,4,0.43080799999999997,0.35284299999999996,0.754296,32.46875,10.65625,10.53125,5.5,2.0,15.96875,-0.25,-4,4,0.03266,-0.022074,-0.033527999999999995,1.25,5.59375,1.25,2.125,1.5,4.25,unlv,44,UNLV,MWC,25,9,8.0,0.8253,108.1,61,94.5,44,67.3,168,-0.012,203,0.58,102,102.8,119,100.0,95,0.496,153
2010,136,0,1207,83,1325,97,N,0,-14,8.121212,23,10,0.49828999999999996,0.387833,0.712098,33.363640000000004,15.45455,13.78788,7.030303,4.727273,16.90909,4.882353,20,14,0.42586899999999994,0.357558,0.733083,36.73529,14.088239999999999,12.70588,7.529412,2.6176470000000003,18.85294,3.238859,3,-4,0.072421,0.030275,-0.020985,-3.37165,1.3663100000000001,1.082,-0.499109,2.109626,-1.94385,georgetown,16,Georgetown,BE,23,11,3.0,0.8942,115.3,10,95.8,61,66.9,188,-0.035,265,0.7523,3,107.0,4,97.1,7,0.5889,75
2010,136,0,1323,50,1330,51,N,0,-1,7.147059,23,11,0.473601,0.394127,0.7233470000000001,35.647059999999996,16.85294,10.35294,5.529412000000001,3.0,15.176470000000002,10.38235,26,8,0.44846899999999995,0.315895,0.64467,39.17647,15.5,12.79412,7.823529,2.941176,15.676470000000002,-3.235291,-3,3,0.025131999999999998,0.07823200000000001,0.078677,-3.52941,1.35294,-2.44118,-2.294117,0.058824,-0.5,notre dame,31,Notre Dame,BE,23,12,6.0,0.8596,116.8,7,99.8,131,63.4,312,-0.067,318,0.63,68,104.7,47,100.0,94,0.2802,344
2010,136,0,1350,71,1388,80,N,0,-9,7.058824,26,8,0.446032,0.351391,0.696921,33.0,12.70588,11.264710000000001,8.323528999999999,4.588235,17.970589999999998,12.53333,25,5,0.483333,0.41129,0.7652329999999999,36.66667,16.4,11.46667,5.1666669999999995,5.266667,16.83333,-5.474506,1,3,-0.037301,-0.059899,-0.068312,-3.66667,-3.69412,-0.20196,3.156862,-0.6784319999999999,1.13726,richmond,41,Richmond,A10,26,9,7.0,0.8327,108.3,56,94.2,36,64.1,298,0.047,64,0.6334,65,103.9,74,99.1,59,0.5426,107
2010,136,0,1361,59,1397,62,N,0,-3,7.451613,23,8,0.470729,0.322957,0.614265,36.83871,13.225810000000001,13.54839,7.387097,4.645161,16.67742,8.69697,25,8,0.452588,0.313409,0.668563,36.727270000000004,14.333329999999998,13.242420000000001,8.090909,3.7575760000000002,19.90909,-1.245357,-2,0,0.018141,0.009548000000000001,-0.054298,0.11144000000000001,-1.10752,0.30596999999999996,-0.703812,0.8875850000000001,-3.2316700000000003,san diego st.,39,San Diego St.,MWC,25,9,11.0,0.8375,108.9,49,94.4,40,64.4,288,0.006,155,0.6112,76,103.4,89,99.4,77,0.5486,101
2010,136,0,1352,70,1437,73,N,1,-3,2.823529,23,11,0.43739700000000004,0.365019,0.661465,35.058820000000004,12.5,14.676470000000002,7.558824,2.294118,21.35294,9.677419,24,7,0.464712,0.37637800000000005,0.750617,39.06452,13.870970000000002,13.80645,7.7741940000000005,3.903226,22.3871,-6.85389,-1,4,-0.027315,-0.011359000000000001,-0.089152,-4.0057,-1.37097,0.8700200000000001,-0.21536999999999998,-1.609108,-1.03416,robert morris,177,Robert Morris,NEC,23,12,15.0,0.4723,98.7,205,99.6,127,67.0,186,0.075,27,0.3321,299,97.4,305,103.5,272,0.5837,80
2010,136,0,1400,80,1448,81,N,1,-1,11.54545,24,9,0.468645,0.345018,0.63432,42.15152,14.48485,13.909089999999999,7.818182000000001,5.757576,19.69697,4.517241,19,10,0.43804,0.313433,0.660112,41.82759,11.7931,15.172410000000001,7.344828,5.344828,20.10345,7.0282089999999995,5,-1,0.030605,0.031585,-0.025792000000000002,0.32393,2.69175,-1.26332,0.473354,0.41274799999999995,-0.40648,texas,23,Texas,B12,24,10,8.0,0.8752,111.7,25,94.3,37,72.6,12,-0.015,215,0.6953,23,105.2,36,97.9,19,0.4378,225
2010,136,0,1266,78,1449,80,N,0,-2,8.757576,22,11,0.453507,0.406202,0.739535,31.787879999999998,15.151520000000001,10.30303,7.909091,2.1515150000000003,17.06061,9.848485,24,9,0.452088,0.32509499999999997,0.727485,38.39394,14.0,12.78788,7.272727000000001,3.939394,21.60606,-1.090909,-2,2,0.001419,0.081107,0.01205,-6.60606,1.15152,-2.48485,0.636364,-1.787879,-4.54545,marquette,30,Marquette,BE,22,12,6.0,0.8611,112.0,22,95.6,59,63.7,304,-0.064,312,0.6675,49,105.5,26,99.3,72,0.3573,308
2010,137,0,1257,62,1143,77,N,0,-15,6.75,20,12,0.44736800000000004,0.33905,0.703329,36.875,15.5625,13.6875,7.78125,4.1875,20.125,9.575758,23,10,0.47744899999999996,0.372852,0.756996,35.75758,14.45455,12.0,5.6666669999999995,2.484848,17.0,-2.825758,-3,2,-0.030081,-0.033802,-0.05366699999999999,1.11742,1.10795,1.6875,2.114583,1.702652,3.125,louisville,47,Louisville,BE,20,13,9.0,0.8176,112.0,23,98.3,98,67.3,170,-0.038,271,0.6981,19,105.9,18,98.5,34,0.4733,182
2010,137,0,1396,65,1165,78,N,0,-13,8.794118,29,5,0.435979,0.338435,0.6889310000000001,37.08824,14.735289999999999,10.47059,4.705882,2.941176,14.735289999999999,10.62069,25,4,0.476951,0.437596,0.731915,33.44828,16.24138,12.24138,7.137931,3.62069,18.24138,-1.826572,4,1,-0.040972,-0.099161,-0.042983999999999994,3.63996,-1.50609,-1.77079,-2.432049,-0.6795140000000001,-3.50609,temple,15,Temple,A10,29,6,5.0,0.8947,106.1,89,88.1,6,61.2,336,0.077,24,0.6591,50,105.1,39,99.3,68,0.6436,43
2010,137,0,1329,59,1210,64,N,0,-5,6.21875,22,10,0.449642,0.351706,0.714715,36.0,12.53125,12.71875,6.4375,2.59375,20.125,6.424242,21,12,0.45445,0.366667,0.641958,40.24242,13.757579999999999,16.33333,7.757575999999999,5.484848,18.66667,-0.205492,1,-2,-0.004808,-0.014961000000000002,0.072757,-4.24242,-1.22633,-3.61458,-1.320076,-2.891098,1.45833,oklahoma st.,36,Oklahoma St.,B12,22,11,7.0,0.8467,111.0,31,95.7,60,67.5,157,0.011,134,0.6809,37,105.1,40,98.4,28,0.373,291
2010,137,0,1199,60,1211,67,N,0,-7,8.322581,22,9,0.454925,0.335196,0.645609,38.03226,13.903229999999999,16.77419,8.387097,6.322581,17.83871,9.645161,25,6,0.49322299999999997,0.36518,0.6662680000000001,37.93548,13.516129999999999,13.06452,6.451613,4.096774,18.096770000000003,-1.3225799999999999,-3,3,-0.038298,-0.029983999999999997,-0.020659,0.09677999999999999,0.3871,3.7096699999999996,1.935484,2.225807,-0.25806,florida st.,33,Florida St.,ACC,22,10,9.0,0.8545,102.0,155,87.5,3,66.7,200,0.009000000000000001,147,0.6841,34,105.2,35,98.4,29,0.434,227
2010,137,0,1222,77,1268,89,N,0,-12,3.7272730000000003,18,15,0.41816499999999995,0.355844,0.709544,34.33333,12.54545,9.030303,9.515152,2.939394,18.60606,11.23333,22,8,0.471922,0.387665,0.7229300000000001,38.33333,16.33333,11.86667,8.0,4.633333,16.83333,-7.506057000000001,-4,7,-0.053757000000000006,-0.031820999999999995,-0.013386000000000002,-4.0,-3.7878800000000004,-2.8363669999999996,1.515152,-1.6939389999999999,1.77273,houston,94,Houston,CUSA,19,16,13.0,0.6851,110.3,37,103.1,200,71.9,21,-0.083,335,0.5776,105,103.1,110,100.3,109,0.4979,149
2010,137,0,1308,67,1277,70,N,0,-3,0.5,21,11,0.461743,0.374486,0.700699,35.4375,14.5,12.90625,6.0,3.28125,17.4375,8.9375,24,8,0.473337,0.333333,0.681335,39.03125,16.6875,14.03125,6.71875,3.09375,17.65625,-8.4375,-3,3,-0.011594,0.041152999999999995,0.019364,-3.59375,-2.1875,-1.125,-0.71875,0.1875,-0.21875,new mexico st.,102,New Mexico St.,WAC,22,12,12.0,0.6603,110.9,32,104.6,233,71.5,25,0.123,4,0.5731,109,103.8,77,101.2,151,0.4996,145
2010,137,0,1155,78,1281,86,N,0,-8,9.451613,21,10,0.45344399999999996,0.336079,0.659375,36.67742,14.16129,14.83871,9.645161,4.83871,17.48387,11.75,22,10,0.44131000000000004,0.371041,0.72782,35.375,15.25,13.0,10.9375,4.65625,19.28125,-2.298387,-1,0,0.012134,-0.034962,-0.068445,1.3024200000000001,-1.08871,1.8387099999999998,-1.292339,0.18245999999999998,-1.79738,clemson,27,Clemson,ACC,21,11,7.0,0.8643,108.6,51,92.5,22,69.1,82,-0.041,277,0.6971,22,104.4,57,97.1,6,0.4304,233
2010,137,0,1364,51,1326,68,N,0,-17,1.607143,19,9,0.44452299999999995,0.37795300000000004,0.681818,32.75,13.64286,15.5,6.571428999999999,3.142857,18.85714,13.02941,27,7,0.496192,0.38785,0.6875,33.47059,14.705879999999999,11.32353,7.147059,4.088235,15.294120000000001,-11.422267,-8,2,-0.05166900000000001,-0.009897,-0.005682,-0.72059,-1.06302,4.17647,-0.57563,-0.945378,3.56302,uc santa barbara,148,UC Santa Barbara,BW,20,10,15.0,0.5418,98.3,214,96.9,73,67.4,165,0.126,3,0.4842,176,101.7,168,102.2,201,0.5902,74
2010,137,0,1324,66,1338,89,N,0,-23,3.5,24,8,0.44473999999999997,0.32013800000000003,0.715033,38.03125,12.875,13.71875,6.40625,4.9375,17.9375,6.71875,24,8,0.44588999999999995,0.344828,0.694868,37.21875,15.8125,12.40625,5.09375,4.1875,17.1875,-3.21875,0,0,-0.00115,-0.02469,0.020165,0.8125,-2.9375,1.3125,1.3125,0.75,0.75,oakland,137,Oakland,Sum,26,9,14.0,0.5720000000000001,106.6,80,104.0,220,71.0,31,0.173,1,0.4771,185,101.3,174,102.1,198,0.7586,4
2010,137,0,1373,64,1345,72,N,0,-8,10.18182,27,6,0.45854399999999995,0.32304499999999997,0.6696770000000001,38.33333,14.45455,12.24242,8.818182,3.575758,13.78788,10.1875,27,5,0.445817,0.31910900000000003,0.726375,33.3125,14.03125,10.875,6.90625,4.46875,18.6875,-0.005679999999999999,0,1,0.012727,0.003936,-0.056698,5.02083,0.4233,1.36742,1.911932,-0.892992,-4.89962,siena,52,Siena,MAAC,27,7,13.0,0.8115,107.2,71,94.4,41,70.5,39,0.027000000000000003,100,0.5103,158,100.0,226,99.6,82,0.6038,65
2010,137,0,1436,56,1393,79,N,0,-23,6.264705999999999,25,9,0.441694,0.32071700000000003,0.68913,37.11765,12.058819999999999,14.05882,6.794117999999999,4.117647,18.35294,14.59375,28,4,0.515818,0.385305,0.671449,38.15625,19.375,15.09375,10.0,6.5625,14.625,-8.329044,-3,5,-0.074124,-0.06458799999999999,0.017681,-1.0386,-7.31618,-1.03493,-3.205882,-2.4448529999999997,3.7279400000000003,vermont,135,Vermont,AE,25,10,16.0,0.5743,102.8,146,100.2,141,67.2,178,0.067,40,0.3537,287,98.2,288,103.5,267,0.4244,244
2010,137,0,1429,53,1401,69,N,0,-16,13.393939999999999,26,7,0.49226499999999995,0.421933,0.761818,35.30303,16.93939,10.24242,4.515152,3.4848480000000004,16.181820000000002,6.483871,22,9,0.43964,0.335652,0.663057,36.35484,12.0,12.32258,6.645161,3.354839,18.48387,6.910069,4,-2,0.052625,0.086281,0.098761,-1.0518100000000001,4.93939,-2.08016,-2.130009,0.13000899999999999,-2.30205,utah st.,29,Utah St.,WAC,27,8,12.0,0.8618,112.8,20,96.2,63,61.6,333,-0.026,245,0.5254,147,103.2,99,102.3,212,0.4645,196
2010,137,0,1288,50,1452,77,N,0,-27,6.5,27,9,0.432507,0.337793,0.7030109999999999,40.27778,12.72222,13.527779999999998,6.5833330000000005,4.027778,21.11111,9.181818,27,6,0.43392299999999995,0.335777,0.696185,38.33333,15.69697,11.727269999999999,5.606061,4.0,18.33333,-2.681818,0,3,-0.001416,0.002016,0.0068260000000000005,1.94445,-2.97475,1.8005099999999998,0.9772719999999999,0.027777999999999997,2.77778,morgan st.,162,Morgan St.,MEAC,27,10,15.0,0.5046,102.9,144,102.8,194,70.0,57,0.076,25,0.3453,292,98.1,292,103.7,284,0.5342,116
