Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg
2016_1421_1428,0.5,1421,1428,2016,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,7.484848485,25,8,0.4838885855,0.3604651163,0.7169274538,36.84848485,15.27272727,12.15151515,5.272727273,4.212121212,15.66666667,-2.0332355820000005,-5,3,-0.03352403140000004,-0.03830496729999999,-0.01586925270000006,0.1515151500000016,-3.2727272700000007,1.009775170000001,3.9530791790000004,-0.9863147599999995,2.0107526800000013
2016_1423_1428,0.5,1423,1428,2016,6.3666666670000005,23,7,0.4550408719,0.34094616640000003,0.7036474164000001,37.23333333,13.23333333,11.43333333,6.9,4.166666667,23.86666667,7.484848485,25,8,0.4838885855,0.3604651163,0.7169274538,36.84848485,15.27272727,12.15151515,5.272727273,4.212121212,15.66666667,-1.1181818179999992,-2,-1,-0.028847713600000047,-0.01951894989999997,-0.013280037399999944,0.38484848000000227,-2.03939394,-0.7181818199999999,1.6272727270000003,-0.045454544999999236,8.200000000000001
2016_1425_1428,0.5,1425,1428,2016,6.090909091,21,12,0.4575539568,0.3851851852000001,0.6784260515999999,39.45454545,14.87878788,12.21212121,6.333333333,5.454545455,17.45454545,7.484848485,25,8,0.4838885855,0.3604651163,0.7169274538,36.84848485,15.27272727,12.15151515,5.272727273,4.212121212,15.66666667,-1.3939393939999993,-4,4,-0.02633462870000003,0.024720068900000114,-0.03850140220000009,2.6060605999999993,-0.3939393899999999,0.06060605999999957,1.0606060599999996,1.2424242430000003,1.7878787800000016
2016_1112_1433,0.5,1112,1433,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,2.300356504,1,-2,0.03141173049999996,0.026654496599999966,0.03281887899999991,2.8894830599999963,0.16221033999999968,1.3770053499999992,-3.8850267380000005,0.9643493760000004,-1.3467023200000021
2016_1114_1433,0.5,1114,1433,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.02371916500000104,3,-6,0.006630173199999978,0.03118899319999996,0.04440479730000013,-4.44971537,-1.4497153699999998,-1.21537002,-2.5037950660000003,-0.7590132830000003,-1.3007590100000002
2016_1122_1433,0.5,1122,1433,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-12.27540107,-8,7,0.009066675099999977,-0.0072683252000000365,-0.019883040900000037,-1.4741533000000047,-1.4741532999999993,3.1042780800000003,-1.8850267380000005,-1.0659536539999999,-1.9224598900000025
2016_1124_1433,0.5,1124,1433,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-3.2242647059999996,-3,1,0.012904865600000037,0.01767712469999999,0.037214247800000044,-0.571691180000002,2.74080882,1.3713235299999997,-1.0753676470000002,0.14522058799999993,-0.1525735300000015
2016_1138_1433,0.5,1138,1433,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-9.2450980393,-5,4,-0.016127307299999893,-0.02073536720000002,0.019343229900000036,1.4652406399999975,-1.8074866299999996,2.3770053499999992,-2.0668449199999994,-0.33868092699999996,1.7139037399999992
2016_1139_1433,0.5,1139,1433,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-0.4924098669999992,-3,0,0.015287164299999989,0.030735452699999943,0.04138551509999999,-0.9335863400000051,0.001897529999999037,-1.21537002,-2.0199240990000007,-0.46869070199999996,0.34440227999999706
2016_1143_1433,0.5,1143,1433,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-1.8208556149999993,-1,0,0.010546968099999998,0.01276310509999995,-0.03364822309999993,2.616755789999999,-1.3832442100000009,0.7709447399999991,-4.672905526,0.9946524060000002,1.10784314
2016_1151_1433,0.5,1151,1433,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.2242647059999996,3,-5,0.0002392122000000052,0.0051194092999999885,0.04256184140000008,-1.915441180000002,-0.3841911800000002,0.7463235299999997,-1.4503676470000002,0.9264705879999999,-2.1213235300000015
2016_1153_1433,0.5,1153,1433,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.4007352940000004,-2,0,-0.02284560429999999,-0.01068666829999998,0.013817489500000057,2.022058819999998,1.1158088199999998,-0.37867647000000026,-0.8566176470000002,1.988970588,-3.9338235300000015
2016_1160_1433,0.5,1160,1433,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.161764706,-3,1,-0.029132650600000032,0.033429860399999956,0.04685251530000001,4.959558819999998,-0.8841911800000002,2.0275735299999997,-3.606617647,1.207720588,-0.8400735300000015
2016_1163_1433,0.5,1163,1433,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.4117647040000012,0,0,0.009039998599999988,0.0062134311,0.09651639140000001,-0.8235294199999998,-0.5,-0.3235294100000008,-3.0882352940000004,1.2058823529999998,-1.5588235300000015
2016_1167_1433,0.5,1167,1433,2016,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.7241379310000005,5.068965517,21.48275862,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-1.4290060849999993,-3,-2,-0.0038858006999999972,-0.010092803000000039,-0.03882391159999998,0.647058819999998,0.6125760600000003,0.9726166299999992,-1.0699797159999997,1.2454361049999996,1.923935089999997
2016_1173_1433,0.5,1173,1433,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.5367647059999996,1,-3,0.009172489999999978,-0.00913358750000004,-0.017455739800000036,1.303308819999998,0.3345588199999998,1.6213235299999997,-2.887867647,0.6139705879999999,-0.4963235300000015
2016_1181_1433,0.5,1181,1433,2016,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-0.5178253119999994,-1,0,0.008546877499999994,0.030944305000000005,0.0321637427,-1.0196078499999999,-0.8680927,-1.5623885910000013,-2.4001782530000026,0.3582887699999997,-2.9224598900000025
2016_1192_1433,0.5,1192,1433,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-11.589184061,-7,4,0.0060049068999999955,0.008759966199999969,0.008832170300000053,-4.2239089199999995,-0.25616699000000054,1.5588235299999997,-1.439278937,-1.3074003800000003,2.021821629999998
2016_1195_1433,0.5,1195,1433,2016,2.7241379310000005,16,13,0.46957520090000004,0.34588235289999997,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.034482758999999,19.62068966,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-7.187626774999999,-8,3,0.019197129100000043,-0.010025428100000067,-0.04494806939999996,2.0608519200000046,-1.4563894600000005,0.5588235299999997,-2.656186613,0.21095334699999935,0.06186612999999852
2016_1201_1433,0.5,1201,1433,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-6.443014706,-1,-1,-0.019894034700000007,-0.012904368000000055,0.005887466400000041,-0.32169118000000196,-1.2904411800000002,-0.8161764700000003,-0.6378676470000002,-0.10477941200000007,2.6911764699999985
2016_1211_1433,0.5,1211,1433,2016,12.75,25,7,0.4853737811,0.37613293049999996,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,2.8382352940000004,1,-3,0.03499570930000001,0.020225149499999928,0.06976025159999999,2.022058819999998,-0.4779411800000002,-0.09742647000000026,-3.794117647,-0.8235294120000001,-1.9650735300000015
2016_1214_1433,0.5,1214,1433,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-9.011764706,-4,0,-0.03240297710000001,-0.047015425300000024,-0.0358649311,3.947058819999995,-2.086274510000001,2.4254902000000005,-3.560784314,-0.1568627450000002,0.9078431399999971
2016_1218_1433,0.5,1218,1433,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.8882352940000011,1,-5,0.008889932900000008,-0.02803892850000006,-0.003833989699999929,0.013725489999998786,1.280392149999999,1.7254901999999994,-1.060784314000001,0.07647058799999984,0.9078431399999971
2016_1221_1433,0.5,1221,1433,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-14.245098038999998,-10,9,-0.03749291770000002,-0.02858461870000001,0.002488104400000024,-7.231729060000003,-0.44385027000000044,-0.47147950000000094,-2.3395721920000003,-1.3083778970000002,-2.740641710000002
2016_1231_1433,0.5,1231,1433,2016,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,3.4632352940000004,1,-3,0.050694889600000015,0.058790381700000005,0.032968895699999945,0.022058819999998036,1.6158088199999998,2.2150735299999997,-1.8566176470000002,0.14522058799999993,-1.3713235300000015
2016_1233_1433,0.5,1233,1433,2016,5.9375,22,10,0.45608628659999995,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-3.9742647059999996,-2,0,0.005708214799999944,0.016185242299999958,0.02242177330000006,-0.44669118000000196,2.49080882,1.3400735299999997,-1.2316176470000002,0.30147058799999993,-0.12132353000000151
2016_1234_1433,0.5,1234,1433,2016,9.387096774,21,10,0.4504741834000001,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-0.5246679319999998,-3,0,9.611160000011498e-05,0.026401064599999968,0.02918442269999999,1.0341555899999975,1.6470588199999998,-1.0218216299999998,-1.987666034000001,1.0151802649999997,-3.30075901
2016_1235_1433,0.5,1235,1433,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-3.0367647059999996,-3,1,0.051129465900000004,0.02429307979999995,0.01605591890000002,-1.290441180000002,2.17830882,0.12132352999999974,-2.637867647,0.39522058799999993,-4.0275735300000015
2016_1242_1433,0.5,1242,1433,2016,12.696969699999999,29,4,0.4886901631,0.42204724409999994,0.7061994609000001,37.33333333,15.45454545,12.54545455,6.757575758,4.0,18.90909091,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,2.785204993999999,5,-6,0.03831209130000002,0.0661394630999999,0.016140981400000087,-0.01960784999999987,1.1016042699999993,1.1042780800000003,-2.0365418890000004,0.17647058799999993,-0.6497326200000018
2016_1246_1433,0.5,1246,1433,2016,11.41176471,26,8,0.47856086740000003,0.3704866562,0.6833976834000001,38.58823529,14.41176471,11.0,5.617647058999999,5.647058824,20.47058824,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,1.5000000040000003,2,-2,0.028182795600000032,0.014578875199999952,-0.006660796099999922,1.2352941099999981,0.058823529999999735,-0.44117647000000026,-3.176470588000001,1.823529412,0.9117647099999999
2016_1268_1433,0.5,1268,1433,2016,9.125,24,8,0.4854035489,0.37575757579999997,0.7604501607999999,35.375,14.0625,12.84375,5.75,5.375,16.625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-0.7867647059999996,0,-2,0.03502547709999998,0.01984979479999993,0.07039168129999995,-1.977941180000002,-0.2904411800000002,1.4025735299999997,-3.044117647,1.551470588,-2.9338235300000015
2016_1274_1433,0.5,1274,1433,2016,8.8125,25,7,0.4766514806,0.3656093489,0.7507122506999999,34.75,12.8125,10.65625,6.0625,3.625,16.5625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-1.0992647059999996,1,-3,0.02627340880000001,0.009701567899999985,0.06065377119999993,-2.602941180000002,-1.5404411800000002,-0.7849264700000003,-2.731617647,-0.19852941200000007,-2.9963235300000015
2016_1276_1433,0.5,1276,1433,2016,6.242424242,21,12,0.4647812166,0.38415366149999997,0.7392120075,32.03030303,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-3.6693404639999994,-3,2,0.01440314479999999,0.02824588049999993,0.04915352800000006,-5.322638150000003,0.6167557899999991,-1.7139037429999995,-3.369875223,-1.7326203210000002,-3.892156860000002
2016_1277_1433,0.5,1277,1433,2016,16.38235294,29,5,0.4836956522,0.43356643359999997,0.7302631579000001,41.85294118,20.55882353,11.79411765,4.4117647060000005,5.147058824,19.08823529,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,6.470588234000001,5,-5,0.03331758039999999,0.07765865259999993,0.04020467840000008,4.5,6.205882350000001,0.3529411800000002,-4.382352941,1.323529412,-0.47058824000000143
2016_1292_1433,0.5,1292,1433,2016,4.096774194,22,9,0.4488541084000001,0.3887147335,0.607198748,36.80645161,13.03225806,11.93548387,6.258064516,3.483870968,20.451612899999997,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.814990512,-2,-1,-0.0015239633999998836,0.032806952499999986,-0.08285973150000003,-0.5464895699999985,-1.32068312,0.4943074000000003,-2.536053131,-0.3396584439999999,0.8927893699999956
2016_1314_1433,0.5,1314,1433,2016,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.8823529410000015,4.3823529410000015,17.91176471,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,2.794117644,4,-4,0.02835992549999994,-0.0420141275,0.047530173000000064,3.617647059999996,3.7647058799999993,-0.5294117600000003,-1.9117647059999987,0.5588235290000014,-1.6470588200000016
2016_1320_1433,0.5,1320,1433,2016,4.6363636360000005,21,12,0.4543311727,0.37186629530000004,0.7540394973000001,29.696969699999997,11.84848485,9.696969697,5.7878787879999996,2.636363636,15.33333333,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.275401069999999,-3,2,0.003953100900000006,0.015958514300000004,0.0639810178000001,-7.655971480000005,-2.50445633,-1.7442067730000002,-3.0062388590000007,-1.187165776,-4.225490200000001
2016_1323_1433,0.5,1323,1433,2016,5.125,21,11,0.47125813450000004,0.3689167975,0.7352941176000001,36.0625,13.46875,9.71875,5.59375,3.90625,15.5,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-4.786764706,-3,1,0.020880062700000035,0.01300901649999997,0.045235638100000086,-1.290441180000002,-0.8841911800000002,-1.7224264700000003,-3.200367647,0.08272058799999993,-4.0588235300000015
2016_1328_1433,0.5,1328,1433,2016,9.96875,25,7,0.45850622409999997,0.4260204082,0.7279752705,38.8125,14.53125,12.96875,6.90625,5.25,16.8125,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.05698529400000041,1,-3,0.008128152299999969,0.07011262719999994,0.037916791000000005,1.459558819999998,0.1783088199999998,1.5275735299999997,-1.8878676470000002,1.426470588,-2.7463235300000015
2016_1332_1433,0.5,1332,1433,2016,9.151515152,27,6,0.4637159032,0.3505311077,0.7148337596,35.75757576,13.63636364,11.36363636,7.6060606060000024,5.818181817999999,18.03030303,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-0.7602495539999996,3,-4,0.0133378314,-0.005376673300000023,0.024775280099999963,-1.5953654200000003,-0.7165775399999994,-0.07754011000000105,-1.1880570409999978,1.9946524059999993,-1.5285205000000026
2016_1333_1433,0.5,1333,1433,2016,1.4333333330000002,18,12,0.4394904459,0.3727272727000001,0.6806853583,34.53333333,13.36666667,11.53333333,7.333333333,3.266666667,20.23333333,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-8.478431373,-6,2,-0.010887625899999975,0.016819491700000078,-0.0093731212,-2.819607850000004,-0.9862745099999994,0.09215685999999934,-1.4607843140000005,-0.5568627450000001,0.6745097999999992
2016_1338_1433,0.5,1338,1433,2016,7.064516128999999,20,11,0.4591893393,0.3513513514,0.7575757576000001,37.61290323,16.77419355,11.67741935,5.032258065,3.451612903,17.48387097,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.8472485770000002,-4,1,0.008811267499999997,-0.004556429600000023,0.06751727810000008,0.2599620499999986,2.4212523699999995,0.23624287999999893,-3.7618595820000005,-0.37191650900000006,-2.07495256
2016_1344_1433,0.5,1344,1433,2016,4.242424242,23,10,0.42198581560000004,0.3209876543,0.7271505376,36.57575758,15.90909091,11.51515152,6.6363636360000005,3.6060606060000002,16.90909091,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.669340463999999,-1,0,-0.028392256199999966,-0.034920126700000054,0.03709205810000005,-0.7771836000000008,1.5561497299999996,0.0739750499999996,-2.1577540109999997,-0.21746880599999985,-2.6497326200000018
2016_1345_1433,0.5,1345,1433,2016,13.14705882,26,8,0.4717171717,0.36842105259999997,0.7424460432,40.82352941,17.58823529,11.94117647,4.2647058819999994,4.647058824,17.17647059,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,3.235294114,2,-2,0.02133909989999999,0.012513271599999931,0.05238756369999997,3.470588229999997,3.23529411,0.5,-4.529411765000001,0.8235294120000001,-2.3823529400000005
2016_1355_1433,0.5,1355,1433,2016,7.032258065,24,7,0.44739819,0.36153846149999996,0.7423398329,37.51612903,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.879506641,0,-3,-0.0029798818000000282,0.005630680499999929,0.052281353400000063,0.1631878499999999,-3.0626186000000004,0.30075901000000016,-4.181214421,-1.694497154,0.4089184099999983
2016_1371_1433,0.5,1371,1433,2016,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.851158644999999,1,-2,-0.00019738000000002476,-0.0033772400000000036,-0.024238911500000015,2.677361849999997,-0.8074866299999996,2.40730838,-1.521390374000001,0.8431372550000003,-0.89215686
2016_1372_1433,0.5,1372,1433,2016,15.28571429,23,5,0.4865525672,0.374789916,0.7436823105,33.78571429,18.35714286,12.57142857,8.357142857000001,3.285714286,20.92857143,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,5.373949584,-1,-5,0.036174495400000006,0.018882134999999967,0.05362383100000001,-3.5672268900000006,4.0042016799999995,1.1302520999999999,-0.43697478999999895,-0.5378151259999999,1.3697479000000001
2016_1380_1433,0.5,1380,1433,2016,1.870967742,19,12,0.43599776409999996,0.34469696969999997,0.6734104045999999,35.41935484,10.32258065,11.32258065,7.35483871,3.322580645,19.74193548,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-8.040796964,-5,2,-0.014380307700000039,-0.011210811300000068,-0.016648074900000087,-1.933586340000005,-4.030360529999999,-0.11859581999999946,-1.439278937,-0.5009487670000001,0.18311194999999714
2016_1386_1433,0.5,1386,1433,2016,7.676470588,27,7,0.4543670265,0.3269230769,0.7126137841,38.58823529,15.11764706,10.11764706,5.147058824,3.382352941,16.02941176,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.2352941179999997,3,-3,0.003988954699999991,-0.028984704100000036,0.022555304599999992,1.2352941099999981,0.7647058799999993,-1.3235294100000008,-3.647058823,-0.4411764709999999,-3.529411770000003
2016_1392_1433,0.5,1392,1433,2016,10.26666667,24,6,0.4768099548,0.37524177950000004,0.668989547,38.33333333,16.3,11.66666667,5.9,4.6,16.23333333,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.35490196399999974,0,-4,0.02643188299999999,0.019333998500000005,-0.02106893249999997,0.9803921500000001,1.9470588200000005,0.22549019999999942,-2.894117647,0.7764705879999996,-3.325490200000001
2016_1393_1433,0.5,1393,1433,2016,4.5,19,13,0.42650334079999996,0.36082474229999995,0.68288854,35.53125,14.0625,12.125,8.09375,4.0625,16.5625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.411764706,-5,3,-0.023874731000000038,0.004916961299999911,-0.0071699395,-1.821691180000002,-0.2904411800000002,0.6838235299999997,-0.7003676470000002,0.23897058799999993,-2.9963235300000015
2016_1396_1433,0.5,1396,1433,2016,1.21875,21,11,0.40470107310000003,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-8.693014706,-3,1,-0.04567699869999997,-0.01625960780000002,-0.005748460600000005,-0.602941180000002,-0.8216911800000002,-2.2849264700000003,-3.450367647,-0.6985294120000001,-3.4338235300000015
2016_1400_1433,0.5,1400,1433,2016,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-6.630514706,-4,2,-0.018758815799999995,-0.01700200590000006,-0.025230893300000057,-2.821691180000002,-2.88419118,-1.0661764700000003,-3.637867647,0.5514705879999999,1.1911764699999985
