Year,team_id,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,Team_Name,Rank,Team,Conference,Wins_y,Losses_y,Seed,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
2014,1454,-0.51515,20,13,0.429224,0.32959299999999997,0.732748,33.30303,13.242420000000001,13.63636,5.636364,2.424242,18.30303,milwaukee,175,Milwaukee,Horz,21,14,15.0,0.465,103.8,183,105.1,174,67.5,112,0.118,4,0.509,140,103.9,187,103.6,109,0.4544,213
2014,1157,1.5,18,12,0.429234,0.320298,0.692537,38.83333,9.933333,14.1,6.2,2.8,19.933329999999998,coastal carolina,213,Coastal Carolina,BSth,21,13,16.0,0.3794,98.0,283,102.3,113,67.0,140,0.04,90,0.3258,326,102.5,280,109.2,341,0.3891,296
2014,1196,12.79412,32,2,0.462096,0.368088,0.660668,35.67647,13.35294,11.32353,7.205882000000001,2.852941,16.20588,florida,3,Florida,SEC,36,3,1.0,0.9502,115.4,18,89.3,2,62.8,325,0.053,68,0.7107,9,108.6,24,100.4,8,0.5826,71
2014,1242,9.151515,24,9,0.495071,0.34521599999999997,0.711086,38.12121,15.121210000000001,13.181820000000002,5.848485,5.6666669999999995,21.09091,kansas,12,Kansas,B12,25,10,2.0,0.9018,116.8,14,96.3,31,68.0,93,-0.05,293,0.7563,1,111.0,1,100.6,12,0.7124,13
2014,1393,8.65625,27,5,0.437003,0.334728,0.703216,35.25,11.9375,8.90625,8.03125,4.9375,15.90625,syracuse,16,Syracuse,ACC,28,6,3.0,0.8905,112.3,37,93.6,13,61.3,343,0.017,143,0.6566,51,108.5,26,102.6,84,0.4529,217
2014,1417,11.058819999999999,26,8,0.490079,0.390991,0.749364,35.647059999999996,17.20588,10.52941,9.382353,2.8823529999999997,17.73529,ucla,15,UCLA,P12,28,9,4.0,0.8929,117.0,13,97.3,45,69.8,38,-0.019,223,0.664,42,107.9,42,101.7,50,0.4145,273
2014,1433,10.11765,26,8,0.418583,0.348548,0.674113,37.88235,13.11765,12.264710000000001,11.17647,4.264705999999999,19.55882,vcu,17,VCU,A10,26,9,5.0,0.8865,107.9,107,90.2,6,70.4,25,-0.058,307,0.6341,66,106.8,76,101.8,52,0.5489,109
2014,1326,10.02941,25,9,0.448767,0.32561999999999997,0.68886,34.08824,12.02941,11.17647,7.647059,4.5,16.5,ohio st.,20,Ohio St.,B10,25,10,6.0,0.8795,106.5,128,89.6,3,65.5,221,-0.043,272,0.6759999999999999,31,108.2,35,101.5,43,0.4068,282
2014,1307,8.272727,27,6,0.46025600000000005,0.337413,0.726627,38.15152,15.45455,10.606060000000001,4.848485,5.151515,16.93939,new mexico,31,New Mexico,MWC,27,7,7.0,0.8472,111.6,50,96.1,27,65.9,194,0.033,105,0.6014,91,106.7,83,103.0,93,0.5654,93
2014,1160,2.911765,23,11,0.43685100000000004,0.32007199999999997,0.716384,37.52941,11.52941,13.205879999999999,6.029412000000001,3.3823529999999997,16.58824,colorado,77,Colorado,P12,23,12,8.0,0.7156,105.0,159,96.9,42,66.3,178,0.12,3,0.6869,25,108.3,33,101.1,29,0.5197,142
2014,1338,10.11765,25,9,0.46124499999999996,0.356415,0.710558,36.08824,15.61765,10.558819999999999,7.0,3.0,17.5,pittsburgh,19,Pittsburgh,ACC,26,10,9.0,0.8848,114.8,19,96.2,29,63.5,305,-0.038,263,0.6753,34,107.1,67,100.5,9,0.4113,278
2014,1390,4.878788,21,12,0.46436499999999997,0.370722,0.702871,34.84848,11.78788,11.24242,5.090909,4.242424,18.06061,stanford,36,Stanford,P12,23,13,10.0,0.8161,110.4,66,97.0,43,66.6,165,0.016,144,0.7068,13,109.0,15,101.0,20,0.5635,95
2014,1173,5.757576,23,10,0.466153,0.37804899999999997,0.681333,35.30303,13.06061,12.0,5.818182,2.606061,20.06061,dayton,38,Dayton,A10,26,11,11.0,0.8015,112.7,36,99.8,71,65.1,237,0.038,93,0.6391,63,106.7,82,101.5,46,0.474,194
2014,1372,12.80645,29,2,0.46140699999999996,0.351823,0.711457,33.6129,16.41935,10.96774,7.032258000000001,3.16129,20.903229999999997,stephen f. austin,57,Stephen F. Austin,Slnd,32,3,12.0,0.7587,112.2,38,101.6,102,63.1,319,0.073,33,0.3427,309,102.2,293,108.2,317,0.4052,284
2014,1409,5.727273,21,12,0.44191099999999994,0.325342,0.675,36.30303,12.51515,11.45455,6.969697,3.787879,21.42424,tulsa,73,Tulsa,CUSA,21,13,13.0,0.7233,104.7,167,96.3,30,68.2,79,-0.023,234,0.5236,128,104.5,156,103.7,110,0.5738,87
2014,1444,4.064516,22,9,0.466667,0.32971,0.717791,34.51613,11.09677,14.16129,5.741935,3.4838709999999997,18.29032,western michigan,127,Western Michigan,MAC,23,10,14.0,0.5756,105.9,141,103.1,130,67.0,143,0.098,10,0.4358,217,103.1,246,105.4,206,0.4003,290
2014,1184,5.451613,22,9,0.484997,0.386332,0.753501,25.70968,14.03226,10.774189999999999,8.0,1.7419349999999998,21.03226,eastern kentucky,119,Eastern Kentucky,OVC,24,10,15.0,0.5976,111.9,42,108.1,235,65.9,195,0.037000000000000005,96,0.413,239,104.5,158,107.7,299,0.4345,250
2014,1107,2.1875,18,14,0.439144,0.364269,0.748201,34.5625,11.0625,12.625,5.53125,3.0625,17.25,albany,173,Albany,AE,19,15,16.0,0.4698,102.0,218,103.1,129,63.3,313,0.003,179,0.3863,275,101.5,317,105.7,219,0.5329999999999999,127
2014,1291,-1.71875,16,16,0.440687,0.356336,0.740634,32.1875,11.75,12.0,7.15625,3.0625,18.75,mount st. mary's,188,Mount St. Mary's,NEC,16,17,16.0,0.4321,108.2,102,110.8,284,69.9,36,0.03,110,0.4263,227,102.9,256,105.6,215,0.5789,76
2014,1455,15.06061,33,0,0.457143,0.34715799999999997,0.7286729999999999,38.60606,13.36364,10.45455,6.848485,5.121212,16.90909,wichita st.,5,Wichita St.,MVC,35,1,1.0,0.9373,118.1,8,93.3,12,65.0,244,-0.009000000000000001,205,0.5255,125,105.2,125,104.3,144,0.561,96
2014,1276,9.030303,25,8,0.475788,0.393812,0.7613810000000001,31.787879999999998,14.21212,9.393939,5.121212,2.515152,14.54545,michigan,10,Michigan,B10,28,9,2.0,0.904,124.1,1,102.1,109,62.2,334,0.048,74,0.7329,4,108.8,19,99.6,2,0.5028,161
2014,1181,11.558819999999999,26,8,0.463228,0.393979,0.725974,34.47059,14.52941,9.470588000000001,7.0,3.058824,19.38235,duke,13,Duke,ACC,26,9,3.0,0.8966,123.5,2,102.3,116,66.0,190,-0.035,255,0.7022,15,108.5,27,100.7,14,0.5699,90
2014,1257,21.14706,29,5,0.473735,0.371274,0.6587109999999999,37.88235,15.676470000000002,10.29412,10.11765,4.617647,19.5,louisville,1,Louisville,Amer,31,6,4.0,0.952,116.7,15,90.0,4,68.7,64,-0.044,278,0.6082,85,106.6,90,102.6,83,0.3975,292
2014,1387,8.258065,25,6,0.44451,0.32007199999999997,0.710756,35.67742,14.096770000000001,12.6129,7.387097,4.2258059999999995,17.29032,saint louis,35,Saint Louis,A10,27,7,5.0,0.8179,103.9,181,91.2,7,67.3,122,0.04,89,0.6234,73,106.6,88,102.0,63,0.4738,195
2014,1269,5.34375,24,8,0.460158,0.34730500000000003,0.6820579999999999,38.5625,15.1875,13.53125,6.8125,5.53125,19.625,massachusetts,54,Massachusetts,A10,24,9,6.0,0.7639,107.9,106,97.4,46,71.8,12,0.065,39,0.6719,38,107.2,64,100.7,13,0.6199,52
2014,1400,4.090909,23,10,0.430886,0.324376,0.663972,41.75758,12.75758,12.36364,5.757576,6.0,19.06061,texas,39,Texas,B12,24,11,7.0,0.8007,111.0,59,98.4,55,67.8,102,0.093,14,0.6895,23,109.4,7,102.1,66,0.4379,246
2014,1246,9.264706,24,10,0.45123900000000006,0.32518800000000003,0.682353,41.147059999999996,11.5,12.20588,4.764705999999999,6.235294000000001,19.0,kentucky,11,Kentucky,SEC,29,11,8.0,0.9028,117.6,10,96.9,41,65.2,236,-0.025,238,0.7408,3,109.7,4,100.1,5,0.6011,62
2014,1243,4.0,20,12,0.43592600000000004,0.334489,0.658436,36.0,15.46875,12.3125,6.1875,2.96875,21.6875,kansas st.,43,Kansas St.,B12,20,13,9.0,0.7918,106.5,129,94.8,18,65.2,235,0.002,184,0.6663,41,109.3,9,102.9,89,0.3847,303
2014,1113,6.15625,21,11,0.450445,0.38633,0.693634,35.625,14.1875,11.46875,5.15625,5.65625,19.28125,arizona st.,45,Arizona St.,P12,21,12,10.0,0.7859,109.3,86,97.6,50,69.2,53,0.003,178,0.6508,54,107.3,60,101.6,48,0.4096,280
2014,1234,11.90625,20,12,0.46469399999999994,0.35283000000000003,0.732729,40.65625,16.1875,11.375,7.25,5.0625,17.96875,iowa,28,Iowa,B10,20,13,11.0,0.8548,119.8,5,102.7,120,70.4,24,-0.116,347,0.662,45,107.1,69,101.0,19,0.3523,318
2014,1397,9.125,20,12,0.442493,0.32963000000000003,0.707819,38.75,12.09375,10.875,5.1875,4.71875,17.1875,tennessee,7,Tennessee,SEC,24,13,11.0,0.9124,116.3,17,94.8,19,62.9,323,-0.098,341,0.6862,26,108.3,32,101.2,30,0.5406,117
2014,1301,1.3235290000000002,21,13,0.458654,0.302789,0.6614949999999999,34.32353,12.941180000000001,10.411760000000001,4.764705999999999,3.970588,18.70588,north carolina st.,55,North Carolina St.,ACC,22,14,12.0,0.7628,113.9,25,102.9,125,66.2,184,0.065,37,0.6749,36,107.5,49,100.9,18,0.4161,269
2014,1462,4.272727,21,12,0.47130900000000003,0.35390900000000003,0.688329,35.81818,14.848479999999999,12.36364,5.848485,2.939394,19.90909,xavier,59,Xavier,BE,21,13,12.0,0.7511,110.8,62,100.6,92,65.8,207,0.018000000000000002,137,0.6595,49,107.9,40,101.9,56,0.5023,163
2014,1264,7.375,25,7,0.45072799999999996,0.366726,0.662325,37.59375,13.1875,14.15625,8.28125,6.09375,24.125,manhattan,60,Manhattan,MAAC,25,8,13.0,0.7495,106.1,135,96.5,35,69.4,49,-0.008,200,0.5107,138,105.4,115,105.0,190,0.5846,67
2014,1273,9.741935,23,8,0.46640299999999996,0.388467,0.734848,36.41935,15.83871,12.19355,6.193548000000001,4.193548000000001,19.096770000000003,mercer,86,Mercer,ASun,27,9,14.0,0.6825,109.7,76,102.6,119,64.7,261,0.022,130,0.4089,243,103.7,197,107.1,279,0.6021,61
2014,1459,2.275862,17,12,0.439413,0.358531,0.664783,32.51724,12.13793,10.27586,6.0689660000000005,1.5517239999999999,17.62069,wofford,182,Wofford,SC,20,13,15.0,0.4356,99.9,257,102.1,108,61.8,339,0.025,123,0.3821,279,104.0,183,108.4,322,0.6867,21
2014,1142,-2.73333,11,19,0.403715,0.335097,0.686679,31.46667,11.36667,8.966667,5.533333,2.666667,18.8,cal poly,179,Cal Poly,BW,14,20,16.0,0.4579,103.1,201,104.6,167,60.3,347,-0.044,276,0.5656,109,107.0,70,104.6,168,0.7391,9
2014,1411,2.09375,18,14,0.45821300000000004,0.358792,0.710956,36.71875,13.65625,13.21875,4.59375,3.53125,16.5625,texas southern,250,Texas Southern,SWAC,19,15,16.0,0.3169,106.2,133,113.6,327,67.4,116,-0.004,195,0.2675,349,98.2,350,107.2,282,0.5739,86
2014,1112,14.911760000000001,30,4,0.468487,0.35643600000000003,0.6549119999999999,38.88235,15.088239999999999,10.441180000000001,5.882353,4.235294000000001,16.44118,arizona,2,Arizona,P12,33,5,1.0,0.9519,114.7,20,88.5,1,64.0,283,0.014,151,0.7038,14,108.7,22,100.8,16,0.5593,99
2014,1458,8.969697,26,7,0.45788,0.373178,0.744156,33.18182,12.121210000000001,8.060606,5.0,3.5151519999999996,14.93939,wisconsin,6,Wisconsin,B10,30,8,2.0,0.9211,120.8,4,97.6,49,63.9,292,0.019,133,0.7445,2,109.0,14,99.4,1,0.5760000000000001,82
2014,1166,12.121210000000001,26,7,0.4989,0.42118199999999995,0.751603,34.363640000000004,17.72727,9.939394,4.090909,1.393939,17.63636,creighton,24,Creighton,BE,27,8,3.0,0.8697,122.8,3,104.1,152,64.9,252,0.024,127,0.6508,55,107.2,63,101.5,44,0.5134,150
2014,1361,10.51613,27,4,0.42516000000000004,0.339492,0.6640729999999999,36.80645,9.354839,9.774194,7.451613,4.967741999999999,16.64516,san diego st.,18,San Diego St.,MWC,31,5,4.0,0.8856,109.5,81,91.6,9,63.5,306,0.068,36,0.603,90,106.8,77,103.0,95,0.5338,124
2014,1328,6.28125,23,9,0.450561,0.378116,0.75,37.65625,14.65625,11.4375,6.84375,3.28125,19.03125,oklahoma,33,Oklahoma,B12,23,10,5.0,0.8416,116.3,16,100.6,91,71.0,17,-0.022,232,0.6947,18,109.0,16,101.4,36,0.5025,162
2014,1124,5.393939,22,11,0.448126,0.384252,0.672886,38.24242,14.51515,11.78788,5.090909,5.6666669999999995,17.54545,baylor,25,Baylor,B12,26,12,6.0,0.8677,117.8,9,100.0,75,62.9,324,0.012,154,0.7190000000000001,8,109.7,3,101.1,26,0.5001,167
2014,1332,7.84375,23,9,0.467983,0.39212600000000003,0.766169,34.28125,14.4375,11.65625,7.9375,3.375,21.25,oregon,29,Oregon,P12,24,10,7.0,0.8541,117.3,11,100.6,88,68.7,66,-0.037000000000000005,261,0.6634,43,108.1,38,101.9,54,0.4532,216
2014,1211,11.272730000000001,27,6,0.49023999999999995,0.387372,0.7101649999999999,35.87879,14.48485,11.24242,6.696969999999999,3.9090910000000005,18.09091,gonzaga,22,Gonzaga,WCC,29,7,8.0,0.8705,111.4,51,94.4,15,66.9,148,0.016,145,0.6058,88,107.9,44,103.9,125,0.5368,120
2014,1329,11.24242,21,12,0.464819,0.368175,0.7238399999999999,35.24242,13.63636,10.42424,7.575758,4.787879,19.60606,oklahoma st.,26,Oklahoma St.,B12,21,13,9.0,0.8673,113.7,27,96.6,37,68.9,60,-0.109,343,0.6776,29,108.3,31,101.5,45,0.4285,254
2014,1140,6.6666669999999995,22,11,0.46825,0.37336199999999997,0.688391,41.09091,15.63636,11.48485,7.121212,3.030303,19.57576,byu,53,BYU,WCC,23,12,10.0,0.7668,112.8,34,101.7,104,72.0,10,-0.003,193,0.645,57,108.4,29,103.0,92,0.6694,25
2014,1304,2.129032,19,12,0.426994,0.338858,0.718795,33.35484,9.580645,10.90323,6.8709679999999995,2.967742,20.29032,nebraska,44,Nebraska,B10,19,13,11.0,0.7874,107.7,112,96.1,25,66.4,171,0.047,76,0.6925,22,107.1,68,99.8,3,0.449,225
2014,1295,7.285714,22,6,0.503043,0.349127,0.7536470000000001,32.035709999999995,11.5,9.928571,6.142857,4.285714,18.28571,north dakota st.,62,North Dakota St.,Sum,26,7,12.0,0.7469,113.3,29,103.1,131,63.5,302,0.08900000000000001,16,0.529,123,106.2,100,105.1,193,0.6389,41
2014,1308,9.147059,25,9,0.48668100000000003,0.362319,0.685917,37.29412,13.0,12.64706,4.647059,6.205882,17.14706,new mexico st.,71,New Mexico St.,WAC,26,10,13.0,0.7255,111.6,49,102.5,118,66.5,169,-0.029,246,0.4306,220,103.2,238,105.8,226,0.5578,100
2014,1110,5.3125,20,12,0.49463100000000004,0.382298,0.709615,30.0625,15.125,13.96875,6.03125,3.4375,17.21875,american,106,American,Pat,20,13,15.0,0.6188,101.9,223,97.7,51,61.4,342,0.008,164,0.4421,208,103.5,220,105.6,213,0.4985,171
2014,1451,3.75,17,11,0.474182,0.393762,0.737991,33.35714,12.89286,12.39286,3.75,3.857143,18.39286,weber st.,177,Weber St.,BSky,19,12,16.0,0.4637,105.4,151,106.8,211,64.3,273,-0.008,203,0.3473,306,103.4,225,109.3,342,0.64,39
2015,1437,15.38235,32,2,0.46972200000000003,0.388818,0.727156,34.41176,15.911760000000001,10.85294,7.794117999999999,4.029412000000001,16.58824,villanova,6,Villanova,BE,33,3,1.0,0.9504,120.0,4,92.8,13,64.5,187,0.031,103,0.6652,42,105.4,51,99.3,37,0.5042,158
2015,1438,14.59375,29,3,0.462895,0.360802,0.722913,36.1875,12.90625,9.5,5.59375,4.28125,14.25,virginia,5,Virginia,ACC,30,4,2.0,0.9526,111.9,24,86.2,1,58.4,349,0.023,126,0.6859,27,106.2,27,99.2,35,0.4961,170
2015,1328,9.1875,22,10,0.43649899999999997,0.343402,0.735294,38.09375,12.5,12.125,6.90625,5.03125,16.40625,oklahoma,13,Oklahoma,B12,24,11,3.0,0.8977,109.9,44,91.0,8,66.9,75,-0.044,285,0.7229,9,107.3,9,98.7,18,0.5315,126
2015,1257,9.6875,24,8,0.428571,0.304202,0.660085,38.15625,11.6875,11.8125,8.3125,5.5,17.71875,louisville,16,Louisville,ACC,27,9,4.0,0.8882,107.6,64,89.9,5,64.9,163,0.027000000000000003,115,0.7076,15,106.9,13,99.0,23,0.4453,234
2015,1320,11.06061,30,3,0.482917,0.39802600000000005,0.725938,30.818179999999998,11.93939,10.48485,5.939394,2.484848,14.36364,northern iowa,12,Northern Iowa,MVC,31,4,5.0,0.9026,114.6,14,94.4,28,58.4,348,0.018000000000000002,139,0.5399,107,102.4,155,101.0,98,0.5099,153
2015,1344,4.727273,22,11,0.44153000000000003,0.30961500000000003,0.709593,36.0303,14.090910000000001,11.84848,7.212121000000001,4.6666669999999995,18.39394,providence,30,Providence,BE,22,12,6.0,0.8225,109.3,46,95.7,48,65.8,124,0.039,84,0.7247,8,107.0,12,98.4,13,0.5796,74
2015,1277,8.470588000000001,23,11,0.47123400000000004,0.38612399999999997,0.632787,37.67647,17.11765,11.61765,5.323529,4.5588239999999995,18.55882,michigan st.,15,Michigan St.,B10,27,12,7.0,0.8901,114.6,15,95.5,47,63.6,245,-0.017,221,0.7283,5,107.8,4,98.9,22,0.5024,160
2015,1301,4.969697,20,13,0.43733299999999997,0.360791,0.683358,37.84848,11.606060000000001,10.51515,3.969697,5.303030000000001,17.63636,north carolina st.,31,North Carolina St.,ACC,22,14,8.0,0.8204,112.2,22,98.3,87,64.3,194,-0.003,190,0.7153,11,106.8,16,98.6,16,0.4665,204
2015,1261,5.96875,22,10,0.456362,0.338858,0.688679,39.15625,15.6875,14.625,7.34375,6.1875,15.8125,lsu,44,LSU,SEC,22,11,9.0,0.7883,106.2,84,94.7,32,69.7,14,-0.043,281,0.6038,76,103.8,92,100.0,62,0.3808,295
2015,1208,4.15625,21,11,0.435146,0.343511,0.68875,38.03125,12.59375,12.75,5.59375,4.65625,18.40625,georgia,39,Georgia,SEC,21,12,10.0,0.8025,106.2,85,94.0,23,64.4,188,0.001,181,0.6938,24,106.2,26,98.9,21,0.5196,143
2015,1129,8.935483999999999,23,8,0.453446,0.391304,0.727941,32.548390000000005,11.70968,10.225810000000001,5.967741999999999,2.322581,17.22581,boise st.,42,Boise St.,MWC,25,9,11.0,0.7978,108.8,51,96.6,56,63.4,255,0.009000000000000001,163,0.5143,132,102.8,123,102.3,144,0.5191,145
2015,1173,7.303030000000001,25,8,0.462963,0.352066,0.681876,31.54545,13.818179999999998,11.48485,6.969697,2.545455,15.909089999999999,dayton,37,Dayton,A10,27,9,11.0,0.8056,106.8,75,94.4,27,63.7,237,0.022,131,0.5706,91,103.0,115,100.5,81,0.4809,190
2015,1461,4.5,23,9,0.456949,0.32252600000000003,0.709091,29.78125,14.03125,11.1875,5.53125,2.875,13.90625,wyoming,111,Wyoming,MWC,25,10,12.0,0.6056,101.5,179,97.8,81,59.5,343,0.084,21,0.4547,186,100.9,250,102.5,160,0.2723,343
2015,1414,3.354839,19,12,0.448255,0.382524,0.6832060000000001,35.3871,13.80645,11.6129,5.612903,4.709677,17.25806,uc irvine,90,UC Irvine,BW,21,13,13.0,0.6528,103.8,131,98.2,86,63.4,253,-0.022,231,0.5263,124,102.7,128,101.7,124,0.5778,77
2015,1107,5.28125,24,8,0.439875,0.360146,0.760938,33.625,10.4375,11.6875,5.65625,1.625,16.5,albany,128,Albany,AE,24,9,14.0,0.5694,104.4,118,101.9,155,61.0,328,0.054000000000000006,55,0.3659,307,98.9,328,103.7,236,0.5213,141
2015,1125,3.6129029999999998,21,10,0.474184,0.378713,0.69009,33.29032,15.19355,13.74194,6.354839,1.9677419999999999,16.451610000000002,belmont,135,Belmont,OVC,22,11,15.0,0.5559,108.5,56,106.4,250,67.3,60,0.066,41,0.4442,206,101.0,242,103.0,184,0.4789,193
2015,1248,1.064516,19,12,0.48926000000000003,0.414141,0.764933,30.29032,15.3871,10.93548,5.451613,2.580645,15.80645,lafayette,195,Lafayette,Pat,20,13,16.0,0.4231,110.2,41,113.2,337,64.9,164,0.096,11,0.4318,220,101.8,183,104.3,260,0.5265,137
2015,1181,15.0303,29,4,0.502128,0.385802,0.691391,37.33333,15.51515,11.24242,7.181817999999999,3.7575760000000002,16.0,duke,4,Duke,ACC,35,4,1.0,0.9594,121.6,3,92.3,12,66.0,114,0.068,37,0.7454,3,108.3,2,98.6,17,0.5495,105
2015,1211,17.12121,31,2,0.5189520000000001,0.407986,0.689459,37.66667,16.212120000000002,10.606060000000001,6.060606,3.272727,17.15152,gonzaga,7,Gonzaga,WCC,35,3,2.0,0.9319,118.7,6,94.5,30,65.2,150,0.019,138,0.5931,78,104.8,69,101.4,108,0.5918,56
2015,1235,9.090909,25,8,0.480084,0.365576,0.696078,35.87879,16.181820000000002,11.0303,6.3333330000000005,3.7575760000000002,15.51515,iowa st.,18,Iowa St.,B12,25,9,3.0,0.8836,116.3,11,97.5,71,69.7,17,0.006,173,0.7040000000000001,18,105.9,36,98.2,8,0.4529,221
2015,1207,6.064516,21,10,0.454545,0.347409,0.701923,35.12903,13.16129,12.64516,7.741935000000001,4.903226,20.19355,georgetown,24,Georgetown,BE,22,11,4.0,0.8537,111.1,31,95.3,42,64.4,193,0.0,183,0.7198,10,107.7,5,99.2,32,0.5902,59
2015,1428,14.483870000000001,23,8,0.479975,0.401681,0.7017800000000001,34.80645,14.064520000000002,11.225810000000001,5.806451999999999,5.096774,16.96774,utah,8,Utah,P12,26,9,5.0,0.9299,112.7,21,90.0,6,60.9,331,-0.053,300,0.6842,30,106.4,19,99.5,41,0.5089,155
2015,1374,9.6875,26,6,0.48256899999999997,0.36,0.704577,36.375,15.5625,12.4375,6.78125,4.03125,16.28125,smu,23,SMU,Amer,27,7,6.0,0.8558,110.7,34,94.8,35,63.7,235,-0.004,193,0.561,96,103.2,110,101.0,99,0.5465,110
2015,1234,7.53125,21,11,0.42680200000000007,0.33211,0.7453770000000001,37.6875,14.375,11.28125,6.59375,4.6875,15.875,iowa,19,Iowa,B10,22,12,7.0,0.8649,111.4,29,94.8,34,64.3,197,-0.006999999999999999,203,0.6777,33,106.3,22,99.6,48,0.4589,212
2015,1361,8.242424,25,8,0.418099,0.320826,0.6297470000000001,35.12121,10.42424,11.36364,6.6666669999999995,4.969697,14.48485,san diego st.,27,San Diego St.,MWC,27,9,8.0,0.8327,102.3,166,89.0,4,60.8,334,0.026,118,0.5814,85,103.8,90,100.9,96,0.5826,69
2015,1385,3.2903230000000003,20,11,0.43997700000000006,0.350649,0.690625,34.96774,12.35484,10.6129,7.483871000000001,6.580645,17.548389999999998,st. john's,49,St. John's,BE,21,12,9.0,0.778,108.0,59,96.9,59,67.4,56,0.05,64,0.6747,34,106.0,30,99.5,43,0.4582,215
2015,1172,10.1,23,7,0.469933,0.392683,0.701923,35.7,17.133329999999997,9.633333,5.433333,2.8666669999999996,18.7,davidson,43,Davidson,A10,24,8,10.0,0.7927,116.7,8,103.8,197,66.9,76,0.056,53,0.5711,90,103.1,113,100.6,83,0.4459,232
2015,1417,3.969697,20,13,0.44058100000000006,0.363475,0.675714,37.9697,13.909089999999999,11.878789999999999,6.848485,3.7272730000000003,17.87879,ucla,33,UCLA,P12,22,14,11.0,0.8094,110.3,40,97.3,67,66.1,111,0.032,98,0.6963,23,105.7,40,98.4,12,0.5676,91
2015,1372,13.46667,26,4,0.49273599999999995,0.381271,0.731812,34.36667,17.66667,13.833329999999998,7.233333,3.3666669999999996,21.66667,stephen f. austin,40,Stephen F. Austin,Slnd,29,5,12.0,0.8002,111.1,32,98.4,91,66.6,86,0.021,133,0.3984,272,101.3,221,105.0,299,0.5482,108
2015,1186,5.096774,23,8,0.468179,0.396154,0.713841,33.87097,12.67742,11.0,6.290323,4.612903,18.16129,eastern washington,132,Eastern Washington,BSky,26,9,13.0,0.565,110.3,39,107.8,282,68.8,24,0.067,38,0.422,239,102.8,122,105.6,321,0.5892,61
2015,1412,0.818182,18,15,0.42802399999999996,0.331502,0.739323,36.15152,14.151520000000001,13.757579999999999,6.575758,5.242424,17.87879,uab,121,UAB,CUSA,20,16,14.0,0.5855,103.2,147,100.2,117,65.0,160,0.025,119,0.5156,130,102.2,160,101.7,123,0.5966,53
2015,1295,2.3,21,9,0.42553199999999997,0.378871,0.69395,33.6,9.433333,9.866667,4.533333,3.7,15.2,north dakota st.,138,North Dakota St.,Sum,23,10,15.0,0.5456,101.7,175,100.1,113,61.5,319,0.105,6,0.417,243,101.5,205,104.5,271,0.3946,288
2015,1316,5.419355,20,11,0.45556899999999995,0.379747,0.72782,34.25806,13.41935,12.19355,6.096774,3.9354839999999998,16.58065,north florida,139,North Florida,ASun,23,12,16.0,0.5454,105.7,99,104.0,199,67.3,59,-0.021,229,0.3513,322,100.1,292,105.6,317,0.5666,92
2015,1352,1.272727,19,14,0.44605100000000003,0.38018,0.714065,33.424240000000005,12.24242,13.757579999999999,8.545455,2.939394,18.54545,robert morris,176,Robert Morris,NEC,20,15,16.0,0.4638,101.4,187,102.7,171,65.6,135,0.055,54,0.4119,252,101.4,216,104.6,274,0.5702,90
2015,1246,20.94118,34,0,0.468684,0.34971599999999997,0.722424,38.17647,14.705879999999999,10.61765,6.558824,6.882353,17.029410000000002,kentucky,1,Kentucky,SEC,38,1,1.0,0.9757,119.3,5,86.5,2,63.5,251,0.048,69,0.6829,31,106.0,31,99.2,29,0.556,100
2015,1242,6.529412000000001,26,8,0.43980699999999995,0.375,0.7201489999999999,37.941179999999996,13.264710000000001,12.79412,6.529412000000001,5.029412000000001,17.61765,kansas,14,Kansas,B12,27,9,2.0,0.8964,110.6,36,91.7,10,67.4,53,0.071,32,0.7756,2,107.9,3,96.9,1,0.7233,9
2015,1323,13.176470000000002,29,5,0.509984,0.392458,0.739826,32.76471,15.11765,9.382353,6.882353,3.558824,14.205879999999999,notre dame,9,Notre Dame,ACC,32,6,3.0,0.9231,123.2,2,99.3,102,63.9,223,0.062,47,0.6507,54,105.1,61,99.5,44,0.2371,347
2015,1268,6.242424,27,6,0.43768500000000005,0.372488,0.756972,35.06061,10.909089999999999,12.0303,4.848485,4.212121,16.54545,maryland,32,Maryland,B10,28,7,4.0,0.815,108.2,58,95.1,40,64.2,201,0.128,2,0.6534,52,105.7,41,100.0,63,0.4322,250
2015,1452,7.09375,23,9,0.411646,0.318386,0.660401,36.78125,14.53125,13.0625,10.9375,2.84375,23.34375,west virginia,26,West Virginia,B12,25,10,5.0,0.8346,109.8,45,95.4,45,68.1,31,0.087,15,0.7059,16,106.2,24,98.5,15,0.4289,255
2015,1139,8.375,22,10,0.43873500000000004,0.357977,0.679666,36.71875,11.5,11.375,6.375,2.9375,17.625,butler,20,Butler,BE,23,11,6.0,0.8649,106.3,82,90.4,7,63.6,246,-0.022,233,0.6916,25,107.5,6,100.2,72,0.4926,172
